
campaign_id,impressions,clicks,conversions,cost_uzs,revenue_uzs,CTR,CPC,ROAS,conversion_rate,num_customers,avg_lifetime_value,CAC,channel,campaign_type
468,7042741.0,178379,18975,137878816.59,6062111225.12,2.532806474070252,772.9543084668038,43.966951378371995,0.10637462930053426,113,2925647.3577876105,1220166.5184955753,LinkedIn,Traffic
469,6173237.0,165715,18120,122913148.94,5490275177.88,2.684410140093439,741.7140810427541,44.66792385703238,0.1093443562743264,134,3141924.1028358205,917262.3055223881,YouTube,Awareness
470,3766467.0,101182,10939,71205680.4,3458335500.53,2.6863901900640577,703.738613587397,48.56825299755158,0.10811211480302821,119,3314585.9124369747,598367.062184874,TikTok,Conversion
471,1157735.0,23013,2996,21126583.31,1066840048.62,1.9877605842442354,918.0282149220005,50.49751930853035,0.13018728544735583,109,2739577.897981651,193821.8652293578,Twitter,Conversion
472,2358246.0,64283,7911,41639464.26,2314576577.11,2.7258818630456707,647.7523491436305,55.5861276854478,0.12306519608605697,107,3332509.818598131,389153.871588785,TikTok,Conversion
473,8475066.0,229886,24311,179850066.69,7240059331.6,2.712498050162677,782.3445824887118,40.25608366372967,0.1057524164150927,144,2915541.2125694444,1248958.7964583333,LinkedIn,Conversion
474,3056222.0,80226,9023,64691952.410000004,2538487479.34,2.625005644223489,806.3714059033232,39.239617676890575,0.11246977289158128,118,2717745.3837288134,548236.8848305085,TikTok,Traffic
475,5731726.0,158696,17066,134437934.33,5030908931.94,2.7687296985236207,847.1412910848416,37.42179584216763,0.10753894238040027,121,2690953.724214876,1111057.3085123969,Twitter,Traffic
476,7903915.0,224745,23261,171519796.61,7126360324.77,2.8434642832064867,763.1751389797327,41.548325415601134,0.10349952168012637,123,2920849.0153658534,1394469.8911382116,Facebook Ads,Traffic
477,1966169.0,47187,5310,41740359.66,1805659928.18,2.399946291493763,884.5732862864771,43.25932845064518,0.11253099370589358,117,2767389.0417094016,356755.21076923073,Google Ads,Engagement
478,6313883.0,178153,18831,120376063.47,5951981321.63,2.8216075590884406,675.6892304367594,49.44489086996392,0.10570127923750933,124,2825738.063951613,970774.7054032258,Twitter,Engagement
479,7789957.0,202579,21412,156624737.58,6378516242.91,2.600514996424242,773.15386876231,40.724832752884986,0.10569703671160387,134,3355183.6803731346,1168841.3252238806,Google Ads,Engagement
480,2632762.0,83809,8445,59236341.839999996,2479674352.95,3.183310910746964,706.8016781013972,41.86069355274691,0.10076483432566909,129,3218504.920775194,459196.448372093,Instagram,Engagement
481,2297966.0,67009,6675,53355874.42,2271470611.47,2.916013552855003,796.2493757554955,42.57208107189334,0.09961348475577908,103,2994734.501553398,518018.1982524272,Facebook Ads,Traffic
482,7678358.0,205194,23521,136582481.12,7321698288.58,2.672368232895627,665.6260958897434,53.60642322895884,0.11462810803434799,117,3190251.2454700856,1167371.6335042736,TikTok,Conversion
483,2110661.0,55471,5859,44215456.01,1789217723.62,2.628134030050302,797.0913812622812,40.465888742962214,0.10562275783742857,116,3315789.128448276,381167.7242241379,Twitter,Engagement
484,7572093.0,208017,20557,147222386.25,6240080307.59,2.7471532639654583,707.7420895888317,42.38540392215658,0.09882365383598456,139,2828997.606618705,1059153.857913669,YouTube,Awareness
485,1469513.0,42862,4238,28508278.62,1331970909.31,2.916748609913624,665.1177877840512,46.72224959859747,0.09887546078111148,132,2994563.596590909,215971.80772727274,TikTok,Traffic
486,6934829.0,185793,22228,143790315.63,6978973967.190001,2.679128786016209,773.9275194975053,48.53577194411504,0.11963852244164204,109,2936408.520733945,1319177.207614679,Google Ads,Awareness
487,4316164.0,112374,11936,84701754.97,3859694302.04,2.603561866509243,753.7486871518323,45.56805586149947,0.1062167405271682,116,2951108.892327586,730187.5428448275,YouTube,Engagement
488,5898585.0,167378,17406,126901975.43,5146873929.37,2.837595796279955,758.1759575929932,40.557870844248995,0.10399216145491044,120,3224532.0684166667,1057516.4619166667,Unknown,Engagement
489,2464959.0,72497,7573,49556732.74,2374753683.12,2.941103685700249,683.5694268728362,47.9199001189036,0.10445949487565002,120,2955287.6661666664,412972.77283333335,Email,Conversion
490,5994984.0,173236,18090,114824490.25,4985881017.12,2.8896824411874995,662.8211817982406,43.421756162509936,0.10442402272045072,129,3005644.2484496124,890112.3275193798,YouTube,Awareness
491,1162621.0,33597,3925,25625127.39,1313542143.71,2.8897637321190652,762.7207009554425,51.25992638860399,0.11682590707503646,96,3242775.7269791667,266928.4103125,Google Ads,Traffic
492,6763612.0,182468,20825,154521710.4,5828712779.67,2.6977892877356062,846.8427910647347,37.72099573957343,0.11412960080671679,107,3308430.995327103,1444128.1345794394,Facebook Ads,Conversion
493,3826570.0,103518,10836,83632957.7,3216726063.94,2.705242554036644,807.907394849205,38.462421423366685,0.1046774474004521,125,3003649.05952,669063.6616,Instagram,Conversion
494,7213682.0,196589,19450,159023148.4,5412179205.39,2.725224094990603,808.9117315821333,34.03390801807317,0.09893737696412312,146,3059817.2104794523,1089199.6465753424,LinkedIn,Engagement
495,7058786.0,198051,20703,145792785.18,6005752814.5,2.8057374171706013,736.1375866822183,41.19375871093431,0.10453368071860278,109,2877475.4987155963,1337548.4878899083,SMS,Traffic
496,1749328.0,40422,4361,43159619.53,1131368071.1,2.310715886328922,1067.725979169759,26.21357841937398,0.10788679431992479,130,2799705.6354615386,331997.0733076923,Email,Conversion
497,7088758.0,187983,17406,139620177.86,5485912660.64,2.651846769208372,742.7276820776348,39.29168938705146,0.09259347919758702,136,2665158.728529412,1026618.9548529413,Telegram,Engagement
498,7034653.0,207017,21807,145660703.15,6638688643.36,2.9428175064214255,703.6171094644401,45.57638745244516,0.10533917504359545,118,3092974.108813559,1234412.7385593222,SMS,Awareness
499,3549060.0,97227,10201,80407486.19,2976951928.62,2.739514124866866,827.0077878572824,37.02331797297542,0.10491941538872947,117,3520044.531111111,687243.4717094017,SMS,Traffic
500,994503.0,23794,2510,25157682.9,791138640.2,2.392551857561013,1057.312049256115,31.447198191690383,0.10548877868370177,126,2865791.3086507935,199664.15,TikTok,Awareness
