customer_id,campaign_id,acquisition_date,first_purchase_amount,lifetime_value,source,device,age_group,gender
43365,367,2024-05-24,1537352.44,3393274.87,Direct,desktop,45-54,Male
43366,181,2023-11-15,866424.68,2961983.14,Organic,desktop,18-24,Male
43367,153,2024-10-01,559084.89,2139353.85,Direct,desktop,35-44,Female
43368,210,2024-12-16,1776905.8,7350200.25,Google,Desktop,35-44,m
43369,160,2024-04-15,469729.87,2123837.16,Facebook,Mobile,55+,M
43370,322,2025-04-10,408779.72,1646343.76,Email,Mobile,18-24,F
43371,9,2024-02-05,418759.99,1419663.82,Email,desktop,55+,f
43372,386,2023-11-25,711631.41,946238.67,Referral,mobile,45-54,m
43373,183,2024-11-04,1020561.99,3697462.46,Organic,Desktop,18-24,M
43374,189,2025-09-19,1182944.5,2902343.1,Google,Desktop,18-24,F
43375,156,2025-09-09,1673950.1,4404064.94,Google,Mobile,18-24,f
43376,381,2025-01-08,1860517.66,7980175.51,Facebook,mobile,25-34,f
43377,3,2024-10-13,1330508.62,4259699.07,Email,Mobile,35-44,f
43378,9,2024-02-27,1191830.78,5731320.56,Direct,mobile,45-54,M
43379,400,2024-12-30,532726.1,1660232.47,Organic,desktop,35-44,Male
43380,56,2024-07-13,173146.17,799040.29,Organic,Mobile,45-54,m
43381,108,2025-02-28,65044.87,69210.54,Referral,Desktop,18-24,M
43382,140,2024-05-13,1794819.34,6470785.91,Instagram,mobile,45-54,M
43383,97,2024-05-28,926355.51,4394430.51,Facebook,desktop,25-34,
43384,48,2025-02-06,1948949.59,4925557.09,Organic,Desktop,35-44,m
43385,481,2024-10-11,1803117.88,2812960.96,Direct,Desktop,45-54,f
43386,273,2024-12-22,1384930.43,1406476.33,Facebook,Mobile,55+,
43387,353,2024-09-28,870134.91,1424886.02,Direct,mobile,45-54,Male
43388,83,2024-08-29,1426504.01,5420385.21,Instagram,desktop,55+,
43389,123,2023-12-07,485714.55,2171082.23,Facebook,mobile,18-24,
43390,64,2025-10-26,943437.22,2262579.86,Email,mobile,35-44,M
43391,11,2025-04-20,309745.6,839216.46,Facebook,Desktop,35-44,Female
43392,301,2024-01-12,239648.22,1102804.47,Organic,Desktop,35-44,F
43393,72,2024-10-01,1711731.62,5850704.22,Organic,Desktop,45-54,m
43394,234,2024-02-18,575894.45,2303673.79,Referral,mobile,45-54,m
43395,58,2025-06-17,1172932.65,5268707.65,Direct,mobile,18-24,Female
43396,319,2025-04-08,1036507.1,1757658.7,Google,desktop,45-54,M
43397,183,2024-10-30,1157232.22,1989124.04,Email,Mobile,45-54,Male
43398,290,2025-08-22,1576512.37,3070537.73,Instagram,Desktop,55+,f
43399,459,2024-10-30,380786.11,859913.65,Organic,Tablet,25-34,
43400,342,2024-06-09,1530912.49,5584616.83,Facebook,Mobile,25-34,Female
43401,37,2023-12-02,991856.21,2233560.27,Direct,Tablet,35-44,Male
43402,8,2025-04-09,1022878.52,1419862.99,Organic,desktop,45-54,Female
43403,433,2025-10-10,119289.89,361034.27,Instagram,Tablet,55+,M
43404,31,2025-08-23,1461198.22,4414946.24,Organic,mobile,45-54,
43405,377,2024-04-21,229974.64,1087004.07,Organic,mobile,35-44,F
43406,319,2024-11-05,710737.79,1701388.65,Direct,desktop,55+,m
43407,421,2024-12-03,1114651.24,2241655.5,Instagram,mobile,55+,f
43408,254,2024-01-03,484179.46,1675296.26,Direct,Mobile,18-24,F
43409,72,2024-07-20,400080.5,1681668.01,Facebook,Tablet,45-54,f
43410,304,2025-05-09,277347.13,1325108.45,Email,mobile,35-44,m
43411,407,2024-08-28,741464.53,2507468.99,Instagram,Mobile,45-54,Male
43412,256,2025-10-18,1297100.37,3746329.23,Direct,Mobile,35-44,m
43413,38,2024-03-08,499402.83,2206664.9,Referral,Mobile,55+,
43414,284,2025-04-02,1514546.12,7187851.11,Facebook,Tablet,35-44,m
43415,46,2025-05-12,1157306.09,2049061.66,Referral,mobile,35-44,F
43416,478,2024-03-13,1216819.57,2510467.74,Instagram,Mobile,25-34,F
43417,393,2025-09-03,104134.14,351951.47,Organic,Mobile,45-54,m
43418,8,2025-02-09,1055224.96,2002057.27,Referral,Mobile,25-34,f
43419,175,2024-07-06,1814733.55,3613762.62,Direct,desktop,18-24,F
43420,6,2025-11-01,847129.59,3552029.35,Organic,mobile,18-24,f
43421,305,2024-05-26,766308.05,3813869.1,Facebook,Tablet,18-24,Male
43422,71,2024-12-30,89681.93,394681.84,Instagram,Tablet,18-24,F
43423,500,2025-01-19,1400077.53,3124278.87,Email,Desktop,45-54,F
43424,130,2024-06-01,837044.21,3728151.57,Instagram,Desktop,45-54,Female
43425,151,2023-12-08,800278.31,401411.55,Email,Mobile,25-34,M
43426,347,2024-12-05,1744316.64,7767235.61,Email,Tablet,55+,Female
43427,441,2024-01-10,143791.01,421634.49,Referral,Tablet,18-24,
43428,154,2023-12-05,1839199.35,,Google,Mobile,25-34,Male
43429,107,2025-09-08,57480.08,71688.61,Organic,mobile,25-34,F
43430,214,2025-10-28,838747.71,3031394.28,Direct,mobile,25-34,F
43431,22,2024-02-24,482646.26,1161219.33,Facebook,Mobile,18-24,Female
43432,410,2024-06-25,1646269.48,4899677.05,Direct,Tablet,35-44,M
43433,42,2024-03-27,1625765.75,1744435.27,Direct,mobile,45-54,f
43434,313,2025-08-30,1319658.39,3210654.69,Facebook,Desktop,25-34,Male
43435,102,2024-04-17,1884532.18,5338488.46,Direct,Mobile,45-54,Female
43436,154,2025-10-27,1186413.8,2054348.58,Referral,Mobile,45-54,f
43437,136,2025-02-16,1881741.6,7692436.61,Organic,Mobile,18-24,Female
43438,120,2024-03-07,728713.67,2080272.83,Instagram,Desktop,25-34,Male
43439,182,2024-12-15,1176232.68,1970760.64,Google,desktop,25-34,Female
43440,416,2024-03-28,1005411.47,1324726.04,Email,desktop,35-44,
43441,53,2024-02-14,1537537.65,4151246.5,Email,Tablet,25-34,Female
43442,387,2025-05-23,433794.77,2035619.16,Facebook,Tablet,35-44,m
43443,78,2024-12-01,892746.7,4022870.42,Google,Desktop,18-24,Female
43444,372,2024-02-03,1607408.29,4024213.38,Organic,desktop,55+,m
43445,358,2025-05-25,141627.78,547089.76,Referral,desktop,35-44,F
43446,434,2024-02-09,1247071.58,2360554.1,Organic,Tablet,25-34,f
43447,146,2025-03-18,261428.58,448905.25,Google,desktop,18-24,m
43448,454,2024-08-24,306134.35,1067502.75,Organic,mobile,55+,M
43449,267,2025-04-12,1402406.82,5332716.45,Facebook,desktop,18-24,Female
43450,75,2025-06-20,335189.45,509142.51,Email,desktop,45-54,f
43451,267,2024-02-05,1571194.18,1830493.02,Organic,mobile,25-34,m
43452,179,2025-01-29,559790.84,1513613.86,Organic,Mobile,55+,Male
43453,375,2024-10-08,972293.89,4469111.14,Facebook,Desktop,25-34,
43454,38,2025-06-13,262951.22,1266197.83,Google,mobile,55+,F
43455,385,2025-11-08,1458516.12,1701209.09,Referral,Tablet,45-54,F
43456,393,2025-09-02,1149149.75,1285287.2,Facebook,Desktop,35-44,f
43457,429,2025-10-27,836236.43,2654183.82,Facebook,Tablet,18-24,Male
43458,370,2025-08-28,1130759.37,3639631.33,Direct,Mobile,35-44,f
43459,376,2025-10-26,1691620.8,4209242.95,Organic,mobile,55+,M
43460,170,2024-11-02,1807149.12,2021419.04,Instagram,Tablet,18-24,m
43461,228,2025-08-12,1630141.01,1102937.22,Google,desktop,35-44,M
43462,350,2025-07-15,374444.85,1641639.4,Referral,mobile,45-54,Male
43463,330,2024-06-30,1490545.23,6297946.45,Instagram,Tablet,55+,M
43464,471,2025-02-18,1162415.06,1985846.83,Direct,Tablet,35-44,M
43465,321,2025-08-28,526997.15,1237187.56,Direct,Tablet,25-34,f
43466,210,2025-01-07,498243.16,2110332.13,Direct,Tablet,45-54,F
43467,60,2024-06-08,1453808.95,2904014.86,Instagram,mobile,25-34,Female
43468,43,2024-09-01,1104059.07,5097764.38,Referral,mobile,55+,Female
43469,9,2024-07-08,594873.47,2552317.17,Direct,Desktop,45-54,f
43470,341,2024-05-16,752211.21,2639689.27,Facebook,desktop,45-54,m
43471,484,2025-04-08,275188.5,1283835.47,Google,Tablet,25-34,M
43472,187,2024-12-09,135601.29,670735.32,Google,Tablet,45-54,m
43473,309,2024-06-24,1980122.8,9243972.06,Instagram,Mobile,45-54,
43474,14,2024-02-08,917332.23,3914243.35,Referral,Tablet,18-24,f
43475,327,2024-07-08,1595512.92,6165908.45,Facebook,Desktop,18-24,
43476,371,2025-04-08,1246872.7,5222826.5,Referral,mobile,35-44,m
43477,393,2024-06-29,73819.24,189100.13,Google,mobile,25-34,Female
43478,399,2025-10-01,1431907.7,6757424.33,Organic,Mobile,55+,Male
43479,255,2024-08-01,1638184.29,3378642.48,Google,Mobile,45-54,m
43480,93,2025-07-22,273438.63,1251480.73,Direct,mobile,55+,m
43481,1,2025-06-04,1029869.57,2392789.46,Email,mobile,45-54,m
43482,331,2025-09-27,530842.74,799443.59,Google,Desktop,35-44,F
43483,370,2024-07-01,558907.17,1023055.14,Instagram,Tablet,25-34,m
43484,436,2024-12-16,452497.37,1426339.94,Email,mobile,45-54,
43485,202,2024-07-06,529278.65,943243.13,Organic,Mobile,18-24,F
43486,361,2025-08-30,1158233.66,2804421.92,Direct,Mobile,18-24,
43487,473,2024-02-19,979173.75,2503554.77,Email,Mobile,35-44,Female
43488,152,2025-05-01,961996.11,1856577.63,Email,Mobile,35-44,Male
43489,257,2024-07-06,1925030.51,2263340.08,Organic,mobile,55+,m
43490,241,2024-03-02,1207120.65,5249658.91,Email,desktop,35-44,m
43491,67,2025-06-22,158443.63,638101.82,Referral,mobile,55+,
43492,280,2025-09-20,929051.86,2903222.23,Google,desktop,18-24,M
43493,108,2025-06-19,1213727.04,5159431.34,Organic,Desktop,55+,M
43494,483,2025-10-20,688003.8,1150143.24,Referral,Desktop,45-54,Male
43495,64,2024-11-30,1026891.45,5058480.32,Instagram,Desktop,25-34,F
43496,317,2024-02-15,1722925.05,4394831.04,Organic,Tablet,45-54,f
43497,362,2025-10-18,1203907.9,2626361.56,Direct,mobile,55+,f
43498,125,2025-09-29,1964464.77,2135839.42,Instagram,Tablet,18-24,M
43499,318,2025-10-01,453249.45,2186245.29,Direct,mobile,45-54,
43500,350,2025-09-15,917434.34,2414313.07,Direct,desktop,18-24,f
43501,243,2025-07-02,931912.84,3820328.43,Email,desktop,45-54,m
43502,385,2024-08-01,139585.88,564470.68,Email,Desktop,45-54,m
43503,169,2023-12-12,1170239.9,1663982.79,Direct,desktop,45-54,M
43504,300,2024-07-09,684486.8,1754128.81,Facebook,Desktop,18-24,m
43505,272,2023-11-22,1202959.24,1524063.71,Facebook,desktop,55+,Female
43506,72,2025-01-06,144769.91,632462.41,Referral,mobile,25-34,m
43507,194,2025-02-08,1928928.66,9217598.04,Instagram,mobile,25-34,f
43508,7,2025-07-15,699648.52,2138875.7,Referral,desktop,45-54,m
43509,145,2024-11-19,795345.63,1595443.91,Facebook,mobile,18-24,
43510,138,2024-08-15,1413743.84,1675613.03,Google,desktop,35-44,f
43511,183,2025-02-21,1132050.3,4539596.78,Instagram,desktop,55+,M
43512,50,2025-06-02,460098.27,1105258.76,Organic,desktop,25-34,Female
43513,204,2025-04-02,1946130.04,6998383.51,Direct,mobile,45-54,
43514,333,2023-12-10,1524191.54,6667837.4,Facebook,Mobile,18-24,M
43515,426,2025-02-10,656489.48,1513362.39,Google,Desktop,25-34,f
43516,32,2024-10-17,877956.25,2488116.38,Organic,Tablet,25-34,m
43517,465,2024-10-15,1129408.99,1278699.09,Direct,desktop,25-34,m
43518,345,2024-11-01,1048275.62,4437648.84,Facebook,Mobile,18-24,Male
43519,17,2025-01-25,1752639.02,3549533.67,Instagram,Desktop,55+,Female
43520,58,2024-09-03,916616.49,1954667.35,Email,Tablet,55+,M
43521,205,2024-02-12,1386817.7,6909685.97,Direct,Tablet,18-24,
43522,186,2024-01-15,514696.63,2242466.38,Organic,Mobile,18-24,f
43523,397,2024-11-22,174508.32,696923.24,Email,desktop,35-44,
43524,475,2025-02-20,351550.54,512682.1,Google,Mobile,25-34,f
43525,322,2025-11-06,1679968.4,1947136.39,Google,Tablet,55+,M
43526,44,2024-11-10,1115127.81,2170530.59,Referral,desktop,18-24,f
43527,233,2025-10-23,603969.32,1676948.51,Google,desktop,18-24,m
43528,80,2024-09-09,439752.85,724323.79,Google,Mobile,25-34,
43529,427,2024-05-22,170148.58,839575.35,Organic,Mobile,25-34,f
43530,50,2025-09-21,1417372.9,5368745.7,Direct,Desktop,25-34,
43531,6,2025-05-11,1990580.62,4783851.89,Organic,desktop,35-44,F
43532,300,2024-04-22,1217919.25,833399.3,Organic,Mobile,55+,Female
43533,456,2024-06-05,743510.38,1112149.42,Instagram,Tablet,18-24,Female
43534,251,2025-10-19,1469199.68,2593780.35,Direct,Mobile,55+,Female
43535,435,2025-05-02,766801.82,3611579.57,Instagram,desktop,18-24,
43536,320,2025-08-03,1714762.5,2487983.88,Direct,Desktop,45-54,f
43537,272,2025-03-25,1543899.96,7283399.37,Referral,desktop,55+,M
43538,361,2024-09-25,629022.64,1794886.69,Email,Desktop,18-24,Female
43539,238,2024-03-27,927174.22,3861898.56,Referral,desktop,35-44,m
43540,421,2024-03-22,117733.92,400796.28,Email,Mobile,55+,F
43541,455,2024-12-03,222682.87,834118.82,Email,Mobile,18-24,Female
43542,376,2023-11-25,320069.87,943578.14,Referral,Tablet,25-34,f
43543,428,2024-08-15,702988.31,2338658.75,Referral,Tablet,18-24,M
43544,184,2024-04-14,472405.78,1872220.22,Direct,Tablet,25-34,
43545,377,2024-09-07,701645.45,2436346.94,Referral,desktop,45-54,F
43546,52,2024-07-04,774361.66,2492495.83,Instagram,Desktop,55+,m
43547,330,2023-12-16,620576.89,2173229.42,Direct,Tablet,18-24,
43548,362,2025-11-08,439367.01,970249.63,Organic,desktop,18-24,m
43549,168,2024-03-13,677097.65,1839897.64,Instagram,desktop,25-34,m
43550,416,2024-07-09,1016710.59,2340752.19,Direct,Desktop,25-34,
43551,423,2025-09-28,1005436.1,2044645.62,Email,Tablet,25-34,Female
43552,489,2025-01-30,1377056.01,3425570.5,Google,Tablet,25-34,f
43553,32,2024-04-30,1539146.98,7127641.42,Google,Tablet,45-54,f
43554,486,2024-12-28,589643.51,2780552.29,Direct,Mobile,45-54,
43555,416,2025-05-31,1111747.02,4095129.77,Facebook,mobile,45-54,m
43556,350,2024-09-14,901823.94,1993746.18,Google,desktop,45-54,Female
43557,41,2025-04-14,823680.65,,Direct,Desktop,55+,f
43558,44,2024-03-01,922558.36,4195233.58,Facebook,Desktop,18-24,Female
43559,69,2024-06-08,1892429.25,3559199.1,Google,mobile,45-54,Female
43560,1,2024-02-28,1441030.32,4159529.12,Facebook,desktop,35-44,Female
43561,146,2025-10-03,1139418.47,2753480.16,Google,desktop,18-24,
43562,483,2025-10-19,1836087.14,2976223.8,Referral,mobile,18-24,Female
43563,235,2024-05-08,1064600.61,1751977.5,Email,mobile,25-34,f
43564,226,2024-06-08,899806.12,1832748.92,Direct,Desktop,25-34,Female
43565,78,2023-11-12,799101.9,2530394.19,Direct,Desktop,18-24,F
43566,74,2023-12-28,1998827.22,4848377.09,Referral,Tablet,55+,F
43567,340,2024-06-27,1358222.74,6410056.79,Google,desktop,45-54,Male
43568,120,2025-06-30,339791.63,1104436.57,Organic,Desktop,35-44,m
43569,68,2024-12-27,1987849.79,7755620.46,Organic,mobile,25-34,m
43570,73,2024-12-22,346401.25,1343429.75,Google,mobile,35-44,F
43571,125,2025-01-29,1212204.4,1595487.62,Google,mobile,45-54,Female
43572,70,2025-05-12,1374442.74,1679103.51,Organic,Mobile,55+,Male
43573,84,2024-12-07,1429167.39,3712361.4,Direct,Mobile,18-24,Female
43574,342,2024-09-14,1540679.07,7298943.91,Instagram,Desktop,45-54,Female
43575,336,2024-12-01,762695.38,936040.51,Instagram,Mobile,25-34,M
43576,457,2024-09-05,1660790.46,8073929.59,Google,desktop,35-44,m
43577,421,2025-07-30,671663.74,1465738.58,Facebook,mobile,25-34,m
43578,115,2024-05-23,466259.92,2251309.87,Email,Desktop,18-24,
43579,425,2024-07-01,773639.07,2991278.48,Instagram,Tablet,45-54,M
43580,404,2025-08-12,1748328.77,4366830.08,Referral,Desktop,55+,Female
43581,241,2024-12-29,282252.42,,Google,desktop,35-44,Male
43582,201,2025-07-26,1836236.69,3247389.97,Organic,Mobile,45-54,
43583,396,2024-04-18,1206551.13,4548227.6,Facebook,Mobile,55+,
43584,256,2025-06-14,1347772.11,2109368.97,Google,Tablet,18-24,m
43585,225,2024-05-31,784159.48,1415896.9,Instagram,desktop,35-44,
43586,197,2024-12-20,1780837.7,7250636.14,Organic,desktop,35-44,Female
43587,185,2023-12-02,1883117.31,4544803.24,Facebook,Mobile,18-24,Male
43588,436,2025-01-29,631388.88,1495732.79,Email,Tablet,55+,
43589,196,2025-04-18,1701255.33,1851060.83,Direct,Desktop,35-44,F
43590,415,2024-02-12,1455882.12,1973676.91,Organic,mobile,25-34,m
43591,328,2025-06-22,194566.57,654199.67,Direct,Desktop,55+,Male
43592,229,2025-10-27,949988.66,1925792.23,Google,mobile,45-54,F
43593,420,2025-02-12,1554717.97,3483133.19,Email,desktop,35-44,
43594,250,2024-04-22,703240.72,2923538.51,Facebook,Tablet,18-24,F
43595,146,2023-12-15,631179.39,2048777.14,Google,Desktop,25-34,F
43596,360,2023-12-16,1751731.11,5683513.34,Facebook,mobile,25-34,F
43597,469,2024-02-27,1877458.76,2113804.97,Instagram,mobile,55+,F
43598,476,2024-03-17,794802.47,2934836.14,Direct,desktop,18-24,Female
43599,63,2024-01-15,1090501.25,3605216.69,Email,Mobile,25-34,F
43600,454,2025-02-05,1471420.04,5966781.22,Instagram,mobile,18-24,Female
43601,400,2024-05-08,994725.38,4034718.91,Email,mobile,18-24,F
43602,222,2024-11-28,1998538.46,2028294.39,Organic,Mobile,25-34,m
43603,422,2025-10-17,1196352.35,4128918.68,Email,Mobile,55+,
43604,183,2025-05-26,1806229.12,7812769.32,Email,Desktop,45-54,m
43605,338,2025-02-16,569641.31,455218.1,Organic,mobile,18-24,Female
43606,39,2024-04-13,1496139.19,3781699.0,Google,Mobile,45-54,Female
43607,313,2025-03-02,493789.65,2124358.71,Organic,Mobile,35-44,m
43608,380,2025-04-14,992715.46,1721085.9,Instagram,Mobile,45-54,m
43609,447,2023-11-26,1182326.05,4537675.31,Direct,desktop,45-54,m
43610,52,2024-10-14,496551.64,1681417.38,Instagram,Desktop,25-34,m
43611,85,2025-05-31,485621.72,999491.88,Direct,Tablet,35-44,m
43612,173,2024-11-26,774177.13,2849847.89,Instagram,Desktop,45-54,F
43613,489,2025-10-25,1646068.59,2185471.26,Direct,Desktop,55+,
43614,404,2024-10-21,444868.61,1474745.88,Instagram,mobile,35-44,F
43615,365,2025-03-13,1833005.49,4978201.21,Email,Desktop,25-34,m
43616,2,2025-07-05,97186.6,297319.94,Instagram,desktop,45-54,F
43617,210,2025-01-10,702114.69,961367.56,Referral,Mobile,25-34,
43618,188,2024-11-22,775675.56,804763.84,Facebook,Mobile,25-34,Female
43619,62,2025-05-19,1067505.14,3051966.16,Referral,Tablet,45-54,f
43620,191,2024-09-06,1093437.96,1852553.1,Instagram,Desktop,55+,Female
43621,184,2025-07-24,1338826.53,5485050.59,Facebook,Desktop,35-44,
43622,345,2024-06-05,1590054.27,,Google,desktop,55+,M
43623,187,2024-05-01,1511895.73,6566282.14,Email,Desktop,25-34,Male
43624,24,2024-02-21,1890639.71,4427809.39,Instagram,Mobile,45-54,Male
43625,164,2025-06-30,1155523.79,1777234.92,Instagram,Mobile,45-54,m
43626,320,2025-10-20,1865576.84,8489036.19,Facebook,desktop,55+,Female
43627,461,2025-01-05,1475006.37,6213359.76,Google,mobile,18-24,f
43628,466,2024-07-06,955537.31,1187129.74,Instagram,Tablet,18-24,Male
43629,79,2025-04-01,1304316.69,5487611.16,Direct,Desktop,55+,M
43630,342,2024-02-11,337002.51,339605.74,Email,Desktop,45-54,f
43631,34,2024-07-04,527319.09,1457818.46,Facebook,mobile,18-24,Female
43632,122,2024-03-03,546584.04,1382076.5,Facebook,desktop,18-24,f
43633,115,2024-09-13,1107866.61,3561819.07,Email,desktop,18-24,M
43634,351,2025-09-14,952541.06,3520329.29,Facebook,desktop,35-44,M
43635,482,2025-02-28,1333643.1,2608664.44,Facebook,Desktop,35-44,Male
43636,255,2025-03-23,1007657.86,4333622.33,Instagram,Tablet,25-34,M
43637,50,2023-12-30,342974.04,1537910.35,Instagram,mobile,45-54,Male
43638,428,2024-09-30,1963410.65,6476827.31,Email,Mobile,45-54,Female
43639,278,2024-06-24,1659091.22,2588365.91,Google,Mobile,45-54,f
43640,56,2024-04-02,1172297.29,3768055.39,Facebook,Tablet,25-34,
43641,255,2024-09-02,140412.16,594331.56,Email,mobile,35-44,f
43642,24,2025-04-16,1686793.56,7896748.13,Google,Desktop,25-34,F
43643,311,2024-12-14,853112.26,3234265.97,Email,Desktop,25-34,Female
43644,131,2024-03-28,1093224.88,5315797.52,Instagram,Desktop,25-34,f
43645,304,2024-07-17,116160.45,236571.5,Instagram,Desktop,45-54,F
43646,205,2023-12-24,1055785.13,4123344.53,Organic,mobile,18-24,Male
43647,196,2024-02-16,417345.96,507750.2,Instagram,Tablet,45-54,Male
43648,425,2025-04-20,322607.54,541131.8,Direct,Desktop,18-24,f
43649,197,2025-08-17,1475084.19,5608728.5,Organic,mobile,18-24,
43650,98,2023-12-16,174631.1,830755.9,Direct,desktop,18-24,m
43651,496,2024-09-18,368494.54,1205048.89,Instagram,mobile,45-54,
43652,108,2025-01-05,339072.44,641254.36,Instagram,Mobile,35-44,Female
43653,24,2025-01-26,1639398.83,1780481.95,Instagram,Mobile,45-54,M
43654,378,2024-11-16,908440.04,1412802.06,Referral,Mobile,25-34,
43655,142,2025-08-12,1732757.7,7661424.32,Direct,mobile,25-34,Male
43656,230,2024-09-04,142468.09,223547.41,Facebook,Mobile,35-44,M
43657,10,2025-02-09,302509.51,1006285.54,Instagram,Tablet,18-24,M
43658,53,2025-01-20,577413.67,1086008.16,Email,Desktop,55+,m
43659,144,2024-06-28,644792.32,1706817.27,Instagram,mobile,25-34,Female
43660,184,2024-03-20,856055.57,2379190.75,Facebook,Mobile,18-24,Male
43661,437,2025-09-11,1591563.97,5209905.72,Instagram,mobile,45-54,M
43662,91,2024-08-20,688775.34,1912119.82,Referral,Desktop,35-44,f
43663,317,2024-12-08,1612189.33,7398348.47,Direct,mobile,18-24,M
43664,136,2024-09-09,632112.42,2169909.03,Organic,Mobile,55+,F
43665,137,2024-06-27,1124121.26,2134058.72,Referral,mobile,25-34,Male
43666,308,2024-01-20,1288576.33,5406960.06,Email,Desktop,25-34,
43667,354,2024-03-29,1049791.95,3665585.16,Organic,Desktop,55+,
43668,162,2025-08-15,1433767.9,6027117.48,Instagram,Desktop,18-24,f
43669,327,2025-07-11,146380.88,646090.21,Instagram,desktop,45-54,Female
43670,450,2025-09-24,200579.73,735704.66,Email,desktop,45-54,Female
43671,37,2025-06-20,1376705.92,1416719.69,Direct,Tablet,18-24,M
43672,423,2025-09-14,796435.49,1570386.79,Email,Desktop,45-54,M
43673,42,2024-12-10,955364.28,1966865.09,Direct,Desktop,25-34,f
43674,158,2024-12-16,1374262.25,6666130.63,Organic,Desktop,45-54,Male
43675,340,2024-04-10,903530.62,3218761.01,Organic,desktop,25-34,M
43676,180,2024-06-12,278502.63,1258056.62,Referral,Tablet,55+,Male
43677,389,2024-10-13,83325.25,387942.32,Instagram,Mobile,18-24,m
43678,378,2025-07-18,1097527.54,4746348.36,Organic,Desktop,35-44,M
43679,359,2024-01-11,1874736.63,3054142.34,Instagram,Desktop,55+,F
43680,166,2025-03-21,1530764.68,6612993.41,Referral,Mobile,35-44,Female
43681,216,2024-03-23,1140955.47,5280048.16,Direct,Desktop,45-54,Male
43682,477,2024-08-27,625702.19,1927023.83,Email,Tablet,18-24,Male
43683,383,2025-05-08,744037.18,2818841.36,Referral,Mobile,55+,Male
43684,238,2023-11-24,1351397.69,3402439.77,Direct,desktop,35-44,f
43685,212,2025-10-20,236009.31,313499.73,Organic,desktop,55+,Male
43686,211,2024-02-10,1452169.78,3440625.98,Referral,Mobile,45-54,
43687,380,2025-05-28,1895602.45,7684276.58,Organic,Tablet,55+,F
43688,120,2024-08-19,586905.56,1933390.07,Referral,desktop,18-24,Female
43689,399,2025-07-16,802735.12,3257673.95,Facebook,desktop,55+,M
43690,361,2024-04-07,1634302.68,2495294.52,Google,desktop,35-44,M
43691,102,2025-09-17,293520.21,807483.3,Direct,Desktop,55+,Male
43692,193,2025-02-23,999872.84,4619777.91,Referral,desktop,25-34,f
43693,155,2025-03-17,461051.93,1994006.66,Referral,mobile,35-44,
43694,254,2024-11-17,1658396.65,7041168.88,Facebook,Mobile,45-54,Male
43695,65,2024-05-20,1372003.15,3454268.75,Organic,mobile,35-44,F
43696,367,2025-01-01,784172.69,2795190.67,Google,desktop,25-34,M
43697,157,2025-04-30,1118635.16,2440461.02,Instagram,Mobile,35-44,Male
43698,272,2024-03-24,1582009.38,7782346.47,Google,Tablet,45-54,F
43699,340,2024-08-17,297394.58,623299.5,Direct,Tablet,55+,m
43700,283,2025-11-02,965947.72,2333609.75,Email,Mobile,45-54,F
43701,228,2024-04-30,1310428.64,3940513.69,Instagram,Tablet,18-24,Male
43702,42,2025-11-04,514745.09,763652.48,Instagram,mobile,35-44,
43703,396,2024-10-26,493158.96,1379022.96,Google,mobile,55+,f
43704,58,2025-08-18,412788.13,807304.75,Instagram,desktop,35-44,F
43705,362,2024-04-10,355427.36,1402477.88,Instagram,mobile,45-54,F
43706,228,2023-12-03,215993.06,865996.1,Organic,Desktop,45-54,
43707,319,2024-06-14,1299016.49,2153422.75,Direct,Mobile,25-34,m
43708,371,2024-05-17,1116625.35,5345519.0,Email,Desktop,18-24,m
43709,114,2024-03-17,1758916.59,5134781.93,Direct,Desktop,55+,m
43710,126,2025-01-24,439106.78,877332.73,Instagram,desktop,45-54,Male
43711,260,2024-01-17,480924.88,790325.55,Referral,mobile,18-24,Female
43712,408,2024-10-25,1533269.62,4961895.77,Referral,Mobile,55+,m
43713,327,2025-01-25,1727606.73,5135065.43,Organic,Tablet,45-54,
43714,190,2025-06-03,699294.63,3171846.75,Direct,Desktop,55+,Male
43715,200,2025-07-28,775963.33,3350596.03,Email,desktop,55+,F
43716,369,2024-01-01,1806249.45,6170200.32,Direct,desktop,55+,Female
43717,143,2025-01-10,1772447.38,2423213.51,Referral,desktop,25-34,M
43718,117,2025-02-16,1007733.83,3746732.99,Organic,Mobile,25-34,Female
43719,198,2024-04-13,445775.41,1593365.99,Organic,mobile,25-34,F
43720,233,2025-01-30,1468017.45,5227145.69,Facebook,Mobile,45-54,Male
43721,28,2025-05-09,98110.97,195581.21,Direct,mobile,55+,m
43722,398,2024-10-04,1532508.92,2646351.04,Direct,mobile,35-44,M
43723,84,2025-07-18,841740.9,1969976.85,Direct,Desktop,35-44,Male
43724,225,2025-11-06,1261629.18,896540.25,Instagram,Mobile,45-54,Male
43725,260,2023-12-20,817897.34,2295031.82,Google,Mobile,45-54,m
43726,114,2024-12-22,881445.44,3046311.5,Email,Tablet,18-24,Male
43727,196,2025-01-29,1968999.97,4163416.92,Instagram,mobile,55+,Male
43728,112,2025-10-05,611715.05,1506557.22,Google,desktop,45-54,Male
43729,209,2025-03-01,1549346.2,6677502.79,Referral,Tablet,35-44,m
43730,384,2024-09-28,1777619.6,3033422.79,Email,desktop,18-24,M
43731,376,2023-11-19,1247015.87,2221653.81,Instagram,Desktop,18-24,f
43732,87,2024-10-05,1404857.88,5914622.88,Direct,Desktop,35-44,
