campaign_id,campaign_name,channel,campaign_type,start_date,end_date,budget_uzs,target_audience,objective,status,impressions,clicks,conversions,cost_uzs,revenue_uzs,amount_spent,total_cost,CTR,CPC,Conversion_Rate,ROAS,Profit
300,Down-sized analyzing secured line 2024,Twitter,Traffic,2024-09-23,2024-11-20,64406397.27,55+,App Downloads,Active,3447943.0,100195,9235,71527567.51,2649634523.2799997,45761785.73,117289353.24000001,2.905935509954776,1170.610841259544,9.2170267977444,22.59058004913933,2532345170.04
301,Enhanced demand-driven hierarchy 2022,Instagram,Traffic,2025-03-18,2025-06-04,5614058.65,25-34,Brand Awareness,Completed,2821154.0,78281,7580,60447916.86,2240435533.05,45457277.79,105905194.65,2.7747864880825364,1352.8850506508604,9.68306485609535,21.155105190583775,2134530338.4
302,Adaptive 24/7 website 2024,Facebook Ads,Traffic,2024-01-01,2024-04-30,9182670.55,25-34,Brand Awareness,Active,5675010.0,165178,17891,126201739.33,5407881179.79,42709960.16,168911699.49,2.910620421814235,1022.6040967320104,10.831345578709028,32.01602491786047,5238969480.3
303,Advanced uniform help-desk 2021,Google Ads,Conversion,2025-07-07,2025-12-25,22958280.84,18-24,Leads,Cancelled,6948432.0,193795,21641,147209121.34,6617942811.97,37628599.25,184837720.59,2.7890465071832033,953.7796155215563,11.166954771794938,35.80407067802827,6433105091.38
304,Re-engineered intangible synergy 2020,Facebook Ads,Conversion,2025-09-25,2026-03-04,55218396.79,45-54,Sales,Cancelled,2491109.0,66365,7084,56609701.68,2427780654.7,41593792.56,98203494.24000001,2.664074514603737,1479.748274542304,10.674301212988773,24.721937579601136,2329577160.46
305,Cross-group human-resource process improvement 2023,Telegram,Awareness,2024-04-29,2024-07-09,95662994.55,55+,Brand Awareness,Active,8600158.0,243747,24307,177689704.65,7071804649.78,41190889.88,218880594.53,2.834215371392014,897.9827219617061,9.97222529918317,32.308961262487486,6852924055.25
306,Multi-lateral cohesive parallelism 2025,Facebook Ads,Awareness,2025-09-23,2025-11-13,22705137.7,45-54,Leads,Cancelled,9051914.0,248452,27282,177992965.36,8055096224.41,45211867.55,223204832.91000003,2.744745475929179,898.3821136879559,10.980793070693736,36.0883593755246,7831891391.5
307,Programmable demand-driven hub 2021,Email,Conversion,2025-09-28,,65309421.44,18-24,Brand Awareness,Completed,5837145.0,153138,18134,112296761.34,5781855803.68,28945543.89,141242305.23000002,2.6235085816782004,922.3204249108649,11.841606916637282,40.93572243999263,5640613498.450001
308,Intuitive tertiary orchestration 2021,Email,Conversion,2024-01-07,2024-02-16,37539561.5,55+,Leads,Paused,5736255.0,162546,17146,117745825.61,5185365036.59,39339058.54,157084884.15,2.8336606374716604,966.402643866967,10.54839860716351,33.00995550684881,5028280152.440001
309,Re-engineered zero-defect software 2024,Facebook Ads,Traffic,2025-06-22,2025-12-15,27871603.17,25-34,App Downloads,Completed,7203730.0,215268,22166,149880206.93,6527618434.73,44963499.41,194843706.34,2.988285235565464,905.1215523905086,10.2969321961462,33.501818238559785,6332774728.389999
310,Re-engineered exuding parallelism 2023,YouTube,Traffic,2025-02-04,2025-03-04,52931153.21,55+,Brand Awareness,Active,8697606.0,259391,26842,178885367.12,7949574009.6,37906755.05,216792122.17000002,2.982326401080941,835.7734931821074,10.348084551892702,36.66910923712556,7732781887.43
311,Multi-channeled responsive alliance 2022,SMS,Awareness,2025-03-19,2025-06-10,8227612.29,18-24,Brand Awareness,Completed,8896736.0,241719,23324,172938536.39000002,6610835163.89,39965268.43,212903804.82000002,2.7169402351604006,880.7905246174278,9.649220789429048,31.050807990393338,6397931359.070001
312,Future-proofed attitude-oriented projection 2023,Email,Conversion,2025-01-29,2025-05-12,63970978.77,55+,Brand Awareness,Completed,2830396.0,74277,8094,56055809.68,2639403306.75,39674932.52,95730742.2,2.6242617640782417,1288.8342582495254,10.897047538268913,27.571115047199537,2543672564.55
313,Inverse content-based protocol 2022,SMS,Traffic,2024-12-11,,31722755.67,25-34,Sales,Completed,7611160.0,212768,21612,140413037.14,6189955185.69,37751952.18,178164989.32,2.7954740144734838,837.3674110768536,10.157542487592119,34.74282578925928,6011790196.37
314,Pre-emptive disintermediate array 2024,TikTok,Traffic,2024-01-23,2024-04-13,9621607.29,25-34,Leads,Completed,8617472.0,244911,27684,178462205.6,8284468224.37,39148765.02,217610970.62,2.8420283814093046,888.5308157657272,11.303698078077343,38.070085348944254,8066857253.75
315,Profound optimizing support 2022,LinkedIn,Conversion,2024-12-23,2025-06-05,26424366.71,55+,Sales,Completed,8683374.0,251763,24850,189792363.44,7554207182.2,38207221.02,227999584.46,2.899368379157687,905.6119622819874,9.870393981641465,33.13254802675003,7326207597.74
316,Future-proofed foreground approach 2020,Telegram,Conversion,2025-09-21,2026-01-14,57430261.6,55+,Brand Awareness,Completed,6401765.0,175836,18031,129405785.14,5769631524.45,44654263.11,174060048.25,2.74668001715152,989.8999536499921,10.254441638799792,33.14736254791312,5595571476.2
317,Right-sized methodical monitoring 2024,SMS,Awareness,2023-12-30,2024-06-27,7705157.84,55+,App Downloads,Completed,3218291.0,87222,8769,74775585.61,2601913734.87,42881808.66,117657394.27,2.7101961879767864,1348.9417150489555,10.053656187659076,22.1143239743958,2484256340.6
318,Virtual real-time emulation 2024,Facebook Ads,Engagement,2024-03-14,2024-05-14,80207126.76,25-34,Sales,Active,6882331.0,191791,20643,133888897.99,6420620700.95,39699829.67,173588727.66,2.786715721751831,905.0931882100829,10.76327877741917,36.98754399263623,6247031973.29
319,Integrated solution-oriented hardware 2023,Facebook Ads,Traffic,2025-09-02,,66282939.12,45-54,App Downloads,Completed,5728748.0,177357,19846,121203062.13,6278147385.42,36472101.82,157675163.95,3.0959120561770215,889.0270130302158,11.189859999887233,39.81697071461964,6120472221.47
320,Reduced hybrid analyzer 2021,TikTok,Conversion,2024-11-23,2025-02-22,90880967.61,18-24,App Downloads,Completed,7454247.0,211179,20789,147676700.60999998,6628766296.16,37105406.730000004,184782107.33999997,2.8330024481346006,875.0022840339237,9.844255347359349,35.873420817541806,6443984188.82
321,Automated transitional superstructure 2024,Facebook Ads,Traffic,2023-11-13,2024-02-02,9022720.01,18-24,Brand Awareness,Completed,7660910.0,218663,24289,154799838.21,6485558178.81,41110003.63,195909841.84,2.8542692708829627,895.9441782103054,11.107960651779223,33.10481044697474,6289648336.97
322,Organic national hardware 2024,Telegram,Conversion,2025-10-27,2026-04-25,33230458.06,55+,Sales,Paused,2599697.0,69431,7179,57119643.94,2128744026.06,42260953.43,99380597.37,2.6707343201919302,1431.3577129812331,10.339761777880199,21.420117028825622,2029363428.69
323,Front-line context-sensitive support 2021,Telegram,Traffic,2024-02-19,2024-08-15,15781002.2,45-54,Sales,Paused,8896574.0,260456,26358,173466419.16,8226252519.45,37400762.5,210867181.66,2.927598871205927,809.6076944282336,10.119943483736217,39.01153538777751,8015385337.79
324,Mandatory analyzing task-force 2021,LinkedIn,Engagement,2025-06-01,,99312293.76,35-44,Sales,Active,5442646.0,154751,15567,136300672.24,5009019465.84,43077459.75,179378131.99,2.84330452504168,1159.1403738263405,10.059385722870935,27.924359621044797,4829641333.85
325,Implemented stable orchestration 2025,Telegram,Awareness,2023-11-11,2024-02-16,33670937.42,55+,Leads,Completed,7201130.0,193137,19148,137752382.63,5756993224.95,44961888.4,182714271.03,2.6820374024632243,946.0345300486183,9.91420597813987,31.508174990911108,5574278953.92
326,Assimilated non-volatile solution 2023,,Traffic,2024-03-05,2024-05-18,94984161.21,55+,App Downloads,Active,8290783.0,223271,22749,156494561.75,7084236488.74,39323560.74,195818122.49,2.693002578887905,877.0423498349539,10.188963188233133,36.177634626753076,6888418366.25
327,Cross-platform client-server open architecture 2023,SMS,Conversion,2025-03-31,2025-09-09,45772040.49,18-24,Sales,Paused,6259290.0,155815,17569,135758975.48,5188575621.36,40732791.13,176491766.60999998,2.4893398452540145,1132.700745178577,11.275551134358054,29.398400395783767,5012083854.75
328,Open-architected asymmetric Graphic Interface 2024,LinkedIn,Traffic,2025-09-21,2026-03-17,71443308.7,25-34,Leads,Completed,330506.0,7566,582,6943416.55,133530827.82,40612613.02,47556029.57,2.289217139779611,6285.491616441977,7.6923076923076925,2.8078632515662303,85974798.25
329,Re-contextualized composite matrices 2021,Instagram,Conversion,2024-07-06,2024-10-21,32419939.5,45-54,Brand Awareness,Active,9029258.0,261785,27232,188245052.07,8381302488.29,33190421.88,221435473.95,2.8992969300467437,845.8676927631453,10.402429474568825,37.84986361391442,8159867014.34
330,Implemented zero-defect structure 2023,,Awareness,2025-01-11,2025-01-27,62569679.23,55+,Sales,Active,6356762.0,172091,17778,140536488.11,5161495799.73,41517783.39,182054271.5,2.707211627555035,1057.8953664049834,10.330580913586417,28.351412780391694,4979441528.23
331,Universal motivating groupware 2024,SMS,Engagement,2025-03-19,2025-04-19,15246525.72,35-44,App Downloads,Paused,1005861.0,28358,3367,22491434.54,875946161.8,42068693.45,64560127.99,2.819276222062492,2276.6107620424573,11.873192749841314,13.567912410825441,811386033.81
332,Multi-layered encompassing framework 2024,Twitter,Conversion,2025-08-25,2025-10-29,90078986.41,25-34,App Downloads,Completed,6108019.0,170252,17876,118535862.14,5110272796.97,39525936.77,158061798.91,2.787352167699544,928.3990726100134,10.49972981227827,32.33085307272618,4952210998.06
333,Compatible user-facing forecast 2024,Email,Awareness,2024-12-31,2025-05-08,28195191.52,25-34,Brand Awareness,Completed,1790382.0,49523,5328,39327368.5,1527400887.05,42376601.53,81703970.03,2.766057746335698,1649.818670718656,10.758637400803666,18.69432888621165,1445696917.02
334,Ameliorated actuating pricing structure 2022,YouTube,Traffic,2025-04-15,2025-06-02,97922357.86,18-24,App Downloads,Active,3324958.0,94192,10623,68354410.95,2770640694.56,42714890.07,111069301.02000001,2.8328778889838606,1179.1797713181588,11.278027857992186,24.945152883073394,2659571393.54
335,Ergonomic non-volatile capability 2021,Facebook Ads,Conversion,2025-01-29,2025-05-29,97366173.96,18-24,App Downloads,Active,2710618.0,86739,9239,60270914.22,2784029599.81,39128911.89,99399826.11,3.1999713718421403,1145.9646307889184,10.65149471402714,28.008395072332185,2684629773.7
336,Distributed well-modulated matrix 2022,Instagram,Awareness,2023-12-07,2024-04-12,37814350.65,45-54,Sales,Active,4284237.0,119424,13607,84704719.67,3740967451.05,43764678.13,128469397.80000001,2.7875208584399043,1075.7418760048233,11.39385718113612,29.119521964864383,3612498053.25
337,Expanded mission-critical focus group 2022,LinkedIn,Conversion,2024-12-15,2025-02-27,47988909.55,25-34,Leads,Completed,9296908.0,281531,30244,187511514.46,8561233405.0,47196889.78,234708404.24,3.0282218561267897,833.6858258593193,10.742689082196987,36.47604112311952,8326525000.76
338,Function-based system-worthy orchestration 2020,YouTube,Engagement,2023-12-09,2024-03-22,84127843.91,18-24,Leads,Paused,1380378.0,33564,3443,25317728.71,981589530.2,48755822.96,74073551.67,2.4315078913167265,2206.934562924562,10.258014539387439,13.251552113674963,907515978.5300001
339,Right-sized heuristic hierarchy 2024,Twitter,Engagement,2024-07-13,,81131976.43,25-34,Leads,Paused,3374594.0,90292,9215,71852821.46000001,2659336970.56,43396848.81,115249670.27000001,2.6756403881474338,1276.4106484516901,10.20577681300669,23.07457335305051,2544087300.29
340,Enhanced context-sensitive hub 2020,YouTube,Awareness,2024-05-24,2024-09-24,89897041.47,55+,Brand Awareness,Active,1167104.0,31825,3401,19618495.56,1038521797.39,39808735.1,59427230.66,2.7268349692915113,1867.3128251374703,10.686567164179104,17.475520663779154,979094566.73
341,Polarized national project 2022,Facebook Ads,Conversion,2024-12-19,2025-05-05,26081378.79,25-34,App Downloads,Completed,4173530.0,120624,13470,92062259.94,3503193256.46,40901123.52,132963383.46000001,2.8902152374608545,1102.2962549741346,11.166931953840031,26.347052589210637,3370229873.0
342,Cloned actuating flexibility 2021,YouTube,Awareness,2025-01-23,2025-02-20,76942295.41,45-54,App Downloads,Cancelled,4160760.0,115926,11132,92374834.59,3318310090.37,44466697.23,136841531.82,2.7861736798084964,1180.4214052067698,9.602677570174077,24.24929073970666,3181468558.5499997
343,Front-line responsive Internet solution 2025,Facebook Ads,Conversion,2023-12-05,,94156330.12,55+,Sales,Completed,7276187.0,193501,21245,156278840.56,6658158817.29,32493833.48,188772674.04,2.659373652711235,975.5643332075803,10.979271424953877,35.27077661610689,6469386143.25
344,Optimized zero administration extranet 2023,TikTok,Awareness,2024-08-04,2025-01-23,19437211.09,35-44,Brand Awareness,Active,7384275.0,214163,22096,148081111.75,6299849423.52,41562011.93,189643123.68,2.900257642084023,885.5083449522093,10.317375083464464,33.21949829380706,6110206299.84
345,Re-engineered zero administration function 2022,SMS,Awareness,2024-09-25,2025-01-16,33420996.6,25-34,Sales,Completed,8670123.0,243213,27034,152729420.12,7722513720.21,40114254.89,192843675.01,2.805185116750939,792.900358985745,11.115359787511359,40.045460240319244,7529670045.2
346,Stand-alone encompassing collaboration 2024,YouTube,Traffic,2025-08-27,2026-01-24,33950896.11,35-44,Sales,Cancelled,9433066.0,253746,26954,180304510.06,8105045013.56,38495562.54,218800072.6,2.6899631572597924,862.2798885499673,10.622433457079126,37.04315504674106,7886244940.96
347,Future-proofed well-modulated Local Area Network 2023,YouTube,Traffic,2025-02-20,2025-08-13,75877030.27,45-54,Sales,Active,1872329.0,48851,4303,30175219.68,1198012701.53,36410022.65,66585242.33,2.6091034214606514,1363.0272119301549,8.808417432601175,17.99216552509617,1131427459.2
348,Inverse empowering parallelism 2021,Google Ads,Traffic,2024-09-19,2025-01-09,87494500.43,35-44,App Downloads,Paused,731931.0,17729,1342,21000008.08,385093739.72,41633367.79,62633375.87,2.4222228598050908,3532.820569124034,7.569518867392408,6.148379108916137,322460363.85
349,Horizontal logistical pricing structure 2023,Email,Traffic,2024-09-18,,12677871.96,35-44,Leads,Completed,1428045.0,40690,3428,25888627.84,1027549281.4,48331138.47,74219766.31,2.8493499854696456,1824.0296463504546,8.424674367166379,13.844684946974201,953329515.0899999
350,Assimilated foreground structure 2020,LinkedIn,Conversion,2025-04-13,,82982182.44,55+,Sales,Completed,5477689.0,157686,17051,117327902.97,4887902493.12,38969566.51,156297469.48,2.878695741945189,991.1943322806083,10.813261798764634,31.273075049660108,4731605023.64
351,Function-based tertiary system engine 2023,YouTube,Conversion,2025-10-06,2026-03-10,94653582.51,25-34,App Downloads,Completed,8710966.0,225692,25322,161546624.45,8060716782.16,38525946.03,200072570.48,2.5908952003715777,886.4849905180511,11.219715364301793,40.2889649631696,7860644211.68
352,Integrated eco-centric matrix 2021,Facebook Ads,Engagement,2025-04-30,2025-09-15,5403844.17,55+,Brand Awareness,Completed,4391918.0,119668,12704,92167514.06,3435719967.46,42283425.01,134450939.07,2.7247321102078863,1123.5329333656448,10.616037704315271,25.553707480401016,3301269028.39
353,Open-architected hybrid artificial intelligence 2020,SMS,Engagement,2025-01-13,2025-05-09,12210473.96,45-54,Leads,Completed,8607666.0,256361,26705,167940944.65,7701163098.16,35177364.64,203118309.29000002,2.978287029259732,792.3136096754188,10.416951096305601,37.91466719607608,7498044788.87
354,Robust exuding toolset 2023,Instagram,Awareness,2025-09-21,2026-02-13,19425117.29,55+,Leads,Paused,2675773.0,82370,7851,53277690.87,2369259803.48,37869733.06,91147423.93,3.078362775915595,1106.5609315284692,9.531382784994538,25.993711081725795,2278112379.55
355,Centralized upward-trending knowledge user 2025,Twitter,Traffic,2024-02-06,2024-07-26,72521352.68,55+,Leads,Active,6981999.0,190720,18563,128049751.22,5515556694.24,35203771.23,163253522.45,2.73159592260039,855.9853316380033,9.733116610738254,33.78522320049334,5352303171.79
356,Managed transitional secured line 2025,SMS,Awareness,2025-03-31,2025-08-07,2378001.13,45-54,Leads,Completed,1287759.0,37488,4198,23279374.53,977888746.29,41860678.22,65140052.75,2.9111037080696,1737.624113049509,11.19825010670081,15.012096321797959,912748693.54
357,Monitored bi-directional model 2021,SMS,Awareness,2025-02-06,2025-03-13,94593445.46,55+,Brand Awareness,Completed,3065449.0,91726,8568,59069689.31,2517480862.39,37897303.83,96966993.14,2.992253337113095,1057.1374870810894,9.34086300503674,25.96224530501101,2420513869.25
358,De-engineered multi-state protocol 2025,Twitter,Engagement,2025-05-05,2025-07-23,59396628.07,35-44,Brand Awareness,Completed,6752611.0,176222,19372,145227676.46,6320860585.86,34894767.15,180122443.61,2.609686830768128,1022.1336927852369,10.992952071818502,35.092021067324,6140738142.25
359,Organized executive system engine 2020,SMS,Traffic,2025-07-24,,22810979.28,55+,Leads,Paused,7529839.0,202219,20972,173271644.5,6560039440.559999,36039731.49,209311375.99,2.685568708706786,1035.0727478130148,10.370934481923063,31.341055446854497,6350728064.57
360,Intuitive homogeneous capacity 2023,TikTok,Conversion,2024-01-18,,53167781.07,55+,Brand Awareness,Completed,4326157.0,118795,13971,83368434.44,4533562639.44,37692190.76,121060625.19999999,2.7459706154908385,1019.0717218738162,11.76059598467949,37.44869673314722,4412502014.24
361,Devolved clear-thinking parallelism 2021,Facebook Ads,Engagement,2024-01-09,2024-04-10,45659564.47,55+,Sales,Active,840620.0,21451,1899,17009596.54,632840963.74,38249431.4,55259027.94,2.5518069995955366,2576.05836278029,8.852734138268612,11.452263771761166,577581935.8
362,Universal scalable hardware 2022,Facebook Ads,Awareness,2025-09-06,,84669440.11,25-34,App Downloads,Completed,3215080.0,82468,8049,63941189.19,2535201204.4900002,41149210.42,105090399.61,2.565037261903281,1274.3173062278702,9.760149391279041,24.124003847148376,2430110804.88
363,Reactive bottom-line service-desk 2022,Google Ads,Traffic,2024-05-17,2024-06-07,94802276.39,35-44,Sales,Cancelled,5155465.0,138076,13870,101824019.2,4697575907.3,41875373.7,143699392.9,2.6782453183175523,1040.7267946638083,10.045192502679685,32.69029751969119,4553876514.400001
364,Profound maximized archive 2024,Email,Engagement,2025-09-15,2026-01-03,85523222.0,35-44,Brand Awareness,Completed,3447410.0,100371,10992,78286025.1,3195114601.4,41041527.94,119327553.03999999,2.911490075157872,1188.8648418367854,10.95137041575754,26.77600034527617,3075787048.36
365,Function-based multi-tasking function 2020,YouTube,Traffic,2025-06-26,2025-09-07,85825268.33,25-34,App Downloads,Completed,2559185.0,69268,7143,54565014.35,2437722636.84,44471201.68,99036216.03,2.7066429351531833,1429.754230380551,10.312121037131144,24.61445655497951,2338686420.81
366,Stand-alone attitude-oriented core 2025,YouTube,Engagement,2024-06-02,2024-07-06,91534411.6,18-24,Sales,Completed,4051621.0,115544,11505,83887101.1,3730377630.45,39632506.32,123519607.41999999,2.851796848718081,1069.0265822543793,9.957245724572457,30.200692087416613,3606858023.0299997
367,Implemented attitude-oriented Internet solution 2023,LinkedIn,Conversion,2025-03-12,2025-06-27,36123051.03,35-44,Leads,Completed,3241629.0,82631,8304,64106108.87,2570637411.25,36704295.19,100810404.06,2.5490578965082062,1220.0070682915614,10.049497162082027,25.49972331943057,2469827007.19
368,Function-based content-based standardization 2025,Telegram,Conversion,2024-01-19,2024-06-28,6860881.19,45-54,Sales,Completed,4216772.0,126539,13503,90719973.08,3762275462.52,38146577.43,128866550.50999999,3.0008499392426247,1018.3939379163735,10.671018421198207,29.195128197584904,3633408912.01
369,Public-key needs-based utilization 2023,SMS,Engagement,2024-12-12,2025-03-24,72542040.81,45-54,Leads,Completed,8148743.0,232762,24211,184034748.44,7309588649.73,42242218.77,226276967.21,2.856416014101807,972.1387821465704,10.40161194696729,32.30372379415098,7083311682.5199995
370,Business-focused uniform hierarchy 2021,Google Ads,Engagement,2024-11-06,2025-01-07,40997422.07,45-54,Leads,Completed,7560140.0,210339,24867,152243340.17,7325266637.69,37308393.02,189551733.19,2.782210382347417,901.1725509296897,11.822343930512174,38.64521054179657,7135714904.5
371,Exclusive responsive benchmark 2025,Email,Conversion,2024-03-10,2024-06-22,47593011.97,55+,App Downloads,Completed,5692051.0,152190,17632,99824583.33,5513097674.56,41679406.85,141503990.18,2.6737286788189354,929.7850724751955,11.585518102372035,38.96072236229572,5371593684.38
372,Expanded zero tolerance Graphic Interface 2025,Twitter,Traffic,2024-08-21,,22451806.87,55+,App Downloads,Paused,3795061.0,103616,10613,86167637.71,3097578595.17,36805068.09,122972705.8,2.730285494752258,1186.8119383106855,10.242626621371217,25.18915539036631,2974605889.37
373,Cross-group multi-state Graphic Interface 2021,Instagram,Traffic,2024-08-29,2024-11-08,90089082.64,25-34,Leads,Active,6199357.0,188183,19992,122854898.28,5697966726.33,45169262.69,168024160.97,3.0355244906850825,892.8764073800503,10.623701397044366,33.911591603467954,5529942565.36
374,Upgradable composite knowledgebase 2024,LinkedIn,Conversion,2025-08-22,2026-01-16,93867781.98,25-34,App Downloads,Paused,3473637.0,95452,11125,70441066.48,3472106825.66,43299776.22,113740842.7,2.7478979524918694,1191.6025091145289,11.65507270670075,30.526473544933562,3358365982.96
375,Persistent stable throughput 2020,Twitter,Conversion,2024-07-14,2024-08-27,42613450.44,25-34,App Downloads,Paused,3457436.0,92678,10267,72195886.98,3188839150.21,36672331.84,108868218.82000001,2.680541302861427,1174.693226224131,11.078141522259868,29.290817694761287,3079970931.39
376,De-engineered responsive challenge 2020,Telegram,Conversion,2025-10-22,2026-03-21,95934460.87,55+,Sales,Completed,4903616.0,126224,14461,90631007.58,4367157935.11,34555978.66,125186986.24,2.574100418956134,991.7843376853847,11.456616808213969,34.88507924248277,4241970948.87
377,Operative fault-tolerant attitude 2021,LinkedIn,Conversion,2025-10-29,2026-01-14,64032546.88,55+,App Downloads,Completed,8958486.0,245459,26443,161337401.17,7668042455.87,45250190.24,206587591.41,2.739960747831721,841.6378760200278,10.772878566277871,37.117633268940004,7461454864.46
378,Grass-roots dedicated solution 2022,Telegram,Engagement,2025-04-17,2025-07-27,59474964.75,18-24,Sales,Completed,1767701.0,45825,4775,38531488.09,1358389432.44,35924741.56,74456229.65,2.5923501768681465,1624.794973267867,10.420076377523186,18.244134021094634,1283933202.79
379,Cross-platform solution-oriented capability 2022,YouTube,Awareness,2024-02-13,2024-08-07,2493382.02,25-34,Brand Awareness,Completed,5313879.0,141030,14523,107579796.96,3949270820.07,35741671.89,143321468.85,2.653993438691397,1016.2480950861518,10.297808976813444,27.555333138563494,3805949351.2200003
380,Quality-focused clear-thinking hierarchy 2022,Instagram,Conversion,2025-01-20,2025-01-27,65511399.1,18-24,Leads,Paused,4441051.0,131441,11837,106558578.59,3560742299.42,43854086.1,150412664.69,2.9596822914215575,1144.335973478595,9.005561430603844,23.67315482880832,3410329634.73
381,Streamlined upward-trending help-desk 2025,LinkedIn,Engagement,2024-05-13,2024-08-30,96614408.82,35-44,Leads,Completed,6206625.0,189811,19322,112954355.21,5495603794.55,39875199.09,152829554.3,3.058199907357058,805.167004546628,10.17959970707704,35.95903828759644,5342774240.25
382,Multi-channeled zero tolerance protocol 2023,Instagram,Engagement,2025-10-16,2025-11-28,40700963.62,18-24,Brand Awareness,Paused,7408012.0,215492,21270,147249741.3,6262333182.07,41408567.99,188658309.29000002,2.9089045752085716,875.477090982496,9.870436025467303,33.19404910198641,6073674872.78
383,Stand-alone didactic standardization 2022,Telegram,Awareness,2024-10-28,,9069620.77,35-44,Sales,Completed,3841472.0,96964,12053,85392070.19,3856094473.3,39685282.43,125077352.62,2.524136580977292,1289.9359826327297,12.430386535208944,30.82967773562715,3731017120.6800003
384,Robust foreground superstructure 2025,Google Ads,Traffic,2023-11-15,2024-02-06,37274720.76,45-54,App Downloads,Paused,5129084.0,150862,14478,123399481.76,4775475004.45,41198787.75,164598269.51,2.941304919162954,1091.0518852328617,9.59685010141719,29.012911366968357,4610876734.94
385,Mandatory human-resource leverage 2025,Telegram,Awareness,2024-10-23,,18159645.93,55+,Sales,Completed,5616240.0,153465,16957,117855382.34,5215254709.84,43156790.26,161012172.6,2.7325221144395537,1049.1784615384615,11.049424950314405,32.39043747826554,5054242537.24
386,Organized local application 2025,Email,Engagement,2024-03-02,2024-05-08,16962609.39,45-54,App Downloads,Completed,6424940.0,181998,18224,125086404.36,5594749285.24,35811702.49,160898106.85,2.8326801495422527,884.065247145573,10.013296849415926,34.77200195062456,5433851178.389999
387,Re-engineered 24hour structure 2024,YouTube,Awareness,2024-01-19,2024-02-18,59107853.59,55+,App Downloads,Active,6606496.0,186694,20507,150155135.61,6070216166.52,38946555.2,189101690.81,2.825915583692172,1012.8964552154863,10.984284444063547,32.100274410655864,5881114475.71
388,Front-line systemic middleware 2022,Twitter,Traffic,2024-03-11,2024-06-28,59471958.39,18-24,App Downloads,Completed,4116080.0,110083,11253,89668065.18,3604163647.35,43759279.4,133427344.58000001,2.6744621095799888,1212.0613044702634,10.222286819944951,27.012181488697955,3470736302.77
389,Organic asymmetric Graphical User Interface 2022,Telegram,Traffic,2024-10-28,,78450492.59,45-54,Leads,Completed,7226291.0,196843,21018,139829838.43,5957246336.27,37118361.71,176948200.14000002,2.7239838528506533,898.9306205453078,10.677545048592025,33.6666116499443,5780298136.13
390,Quality-focused even-keeled initiative 2023,Twitter,Engagement,2025-01-01,2025-02-21,45308157.0,45-54,Sales,Completed,1966099.0,54931,5306,42606527.14,1639373202.73,38838451.77,81444978.91,2.7939081399258123,1482.6778851650251,9.659390872185105,20.128597547327917,1557928223.82
391,Monitored scalable extranet 2025,Facebook Ads,Awareness,2025-07-16,,33543872.53,55+,App Downloads,Active,7532831.0,206782,21810,147736526.79,6489056404.74,41626549.81,189363076.6,2.7450768509209884,915.7618970703446,10.547339710419669,34.26780194560907,6299693328.139999
392,Expanded asynchronous extranet 2023,Google Ads,Conversion,2025-02-11,,38632455.09,25-34,App Downloads,Completed,7148910.0,208450,22112,139440951.1,6436718742.08,34627447.08,174068398.18,2.91582912639829,835.0606772847206,10.607819621012233,36.97810061665496,6262650343.9
393,Self-enabling asynchronous definition 2023,Email,Conversion,2025-07-25,,86244220.09,35-44,App Downloads,Completed,8142068.0,226219,22746,173240177.09,6630146649.96,32730015.08,205970192.17000002,2.7783973309974814,910.4902425083659,10.054858345231834,32.18983572383973,6424176457.79
394,Reduced multi-tasking help-desk 2022,Twitter,Traffic,2025-03-26,2025-08-23,11681560.93,45-54,Brand Awareness,Active,4298899.0,126917,14924,76297540.52,4511956193.51,42710537.06,119008077.58,2.952314069253546,937.6842943025757,11.758866030555403,37.913024773271864,4392948115.93
395,Up-sized zero tolerance access 2024,TikTok,Conversion,2024-12-25,2025-05-22,96278575.56,35-44,Sales,Completed,2413981.0,56727,4276,47765569.47,1196913353.05,43649420.73,91414990.19999999,2.3499356457238068,1611.4899465862813,7.537856752516438,13.093184722017288,1105498362.85
396,Team-oriented actuating hierarchy 2025,TikTok,Engagement,2025-07-29,2025-10-07,8170657.08,18-24,App Downloads,Completed,635024.0,18585,2216,12187444.28,843845330.54,41370891.88,53558336.160000004,2.926661039582756,2881.8044745762713,11.923594296475652,15.755630048310296,790286994.38
397,Upgradable dynamic challenge 2023,Telegram,Engagement,2024-06-03,2024-09-19,3815759.36,35-44,Leads,Completed,1602574.0,40931,3541,20879364.92,1228823116.38,39499054.08,60378419.0,2.554078626010406,1475.1268964843273,8.651144609220395,20.35202538807782,1168444697.38
398,Customizable high-level interface 2022,Telegram,Traffic,2024-01-24,2024-02-12,19424552.47,18-24,App Downloads,Paused,995882.0,26352,2667,11411476.17,566554011.83,39727705.65,51139181.82,2.6460966259054786,1940.6186179417123,10.120673952641166,11.078667895473187,515414830.01000005
399,Intuitive radical concept 2023,YouTube,Traffic,2024-01-19,2024-06-10,86149836.7,35-44,Sales,Completed,380592.0,8699,671,12917164.18,254477072.12,39761516.54,52678680.72,2.2856497246395087,6055.716831819749,7.713530290838028,4.83074117730107,201798391.4
