performance_id,campaign_id,date,impressions,clicks,conversions,cost_uzs,revenue_uzs,ctr,cpc,roas
40939,422,2025-09-16,42722.0,565,51,1717206.64,14757401.18,1.32,3039.3,8.59
40940,422,2025-09-17,92397.0,802,46,370791.81,7621531.23,0.87,462.33,20.55
40941,422,2025-09-18,6771.0,106,7,382374.82,1009054.81,1.57,3607.31,2.64
40942,422,2025-09-19,71533.0,3439,247,1783300.18,99810666.85,4.81,518.55,55.97
40943,422,2025-09-20,98574.0,4464,609,1845988.37,172536480.54,4.53,413.53,93.47
40944,422,2025-09-21,7877.0,79,14,246524.67,6142489.64,1.0,3120.57,24.92
40945,422,2025-09-22,21830.0,516,79,1872309.75,21716907.21,2.36,3628.51,11.6
40946,422,2025-09-23,54091.0,401,48,1874448.59,13207549.02,0.74,4674.44,7.05
40947,422,2025-09-24,6354.0,100,18,362835.79,4572620.25,1.57,3628.36,12.6
40948,422,2025-09-25,32518.0,1332,70,1973828.79,27524076.63,4.1,1481.85,13.94
40949,422,2025-09-26,86983.0,3843,415,994502.97,86084575.82,4.42,258.78,86.56
40950,422,2025-09-27,80884.0,641,39,1297987.13,12388907.84,0.79,2024.94,9.54
40951,422,2025-09-28,60105.0,1442,68,1606378.41,10876175.97,2.4,1113.99,6.77
40952,422,2025-09-29,64429.0,2326,393,1675050.97,165229189.23,3.61,720.14,98.64
40953,422,2025-09-30,21529.0,840,42,1529650.61,9018511.44,3.9,1821.01,5.9
40954,422,2025-10-01,68279.0,2634,434,979348.64,157228244.85,3.86,371.81,160.54
40955,422,2025-10-02,13819.0,413,24,781602.31,11272436.08,2.99,1892.5,14.42
40956,422,2025-10-03,52508.0,1008,168,180392.98,31491141.12,1.92,178.96,174.57
40957,422,2025-10-04,44062.0,1645,279,1846235.34,49534908.72,3.73,1122.33,26.83
40958,422,2025-10-05,1861.0,11,0,1162831.74,0.0,0.59,105711.98,0.0
40959,422,2025-10-06,38779.0,1234,219,327922.7,60020235.69,3.18,265.74,183.03
40960,422,2025-10-07,62833.0,663,108,667027.43,22936313.68,1.06,1006.07,34.39
40961,422,2025-10-08,80697.0,999,69,606136.45,8713531.44,1.24,606.74,14.38
40962,422,2025-10-09,61345.0,2587,143,1634328.55,68974627.71,4.22,631.75,42.2
40963,422,2025-10-10,15350.0,441,75,756792.52,30410956.05,2.87,1716.08,40.18
40964,422,2025-10-11,26360.0,389,13,727950.64,5949527.66,1.48,1871.34,8.17
40965,422,2025-10-12,81464.0,3838,233,244052.39,82119569.09,4.71,63.59,336.48
40966,423,2025-05-21,48412.0,2337,268,1001417.74,86574981.28,4.83,428.51,86.45
40967,423,2025-05-22,46278.0,262,7,1430427.36,3178103.04,0.57,5459.65,2.22
40968,423,2025-05-23,53577.0,1385,77,1067495.74,18419677.85,2.59,770.76,17.26
40969,423,2025-05-24,68409.0,1305,98,559871.53,18263724.71,1.91,429.02,32.62
40970,423,2025-05-25,82779.0,2893,167,1121173.76,81446561.54,3.49,387.55,72.64
40971,423,2025-05-26,50122.0,2161,132,1063510.18,37330206.0,4.31,492.14,35.1
40972,423,2025-05-27,8113.0,300,50,1669387.9,7408329.3,3.7,5564.63,4.44
40973,423,2025-05-28,78840.0,1093,183,192361.11,43986326.68,1.39,175.99,228.67
40974,423,2025-05-29,44498.0,1913,309,1468336.14,38936686.05,4.3,767.56,26.52
40975,423,2025-05-30,58907.0,1607,150,587771.68,63634864.65,2.73,365.76,108.26
40976,423,2025-05-31,6418.0,214,40,730490.09,5723380.89,3.33,3413.51,7.83
40977,423,2025-06-01,10342.0,354,59,197451.19,23613527.02,3.42,557.77,119.59
40978,423,2025-06-02,17348.0,144,4,621388.01,406731.38,0.83,4315.19,0.65
40979,423,2025-06-03,37066.0,566,74,1792283.37,29773929.02,1.53,3166.58,16.61
40980,423,2025-06-04,24762.0,932,136,114546.6,18283205.78,3.76,122.9,159.61
40981,423,2025-06-05,80736.0,3612,222,410155.15,62277403.68,4.47,113.55,151.84
40982,423,2025-06-06,82947.0,3292,648,403917.57,231601005.71,3.97,122.7,573.39
40983,423,2025-06-07,40472.0,1854,346,59657.08,160139847.58,4.58,32.18,2684.34
40984,423,2025-06-08,62455.0,1566,41,358582.74,17274268.95,2.51,228.98,48.17
40985,423,2025-06-09,7818.0,327,46,458703.17,4731365.88,4.18,1402.76,10.31
40986,423,2025-06-10,91931.0,1579,159,93727.79,37093905.73,1.72,59.36,395.76
40987,423,2025-06-11,46519.0,2309,411,839596.46,157061069.42,4.96,363.62,187.07
40988,423,2025-06-12,97143.0,2241,393,1722966.11,106132343.25,2.31,768.84,61.6
40989,423,2025-06-13,55199.0,2519,237,513381.0,112815918.9,4.56,203.8,219.75
40990,423,2025-06-14,81601.0,641,15,410796.79,2621964.49,0.79,640.87,6.38
40991,423,2025-06-15,68408.0,1715,25,1214276.18,10960774.68,2.51,708.03,9.03
40992,423,2025-06-16,52111.0,2365,35,542054.85,6643645.38,4.54,229.2,12.26
40993,423,2025-06-17,66676.0,367,52,345532.15,22110684.14,0.55,941.5,63.99
40994,423,2025-06-18,86727.0,679,58,1007439.01,25412227.87,0.78,1483.71,25.22
40995,423,2025-06-19,3446.0,53,1,1201746.86,164859.06,1.54,22674.47,0.14
40996,423,2025-06-20,22913.0,349,67,485227.54,33279701.35,1.52,1390.34,68.59
40997,423,2025-06-21,83346.0,737,65,397095.97,17501007.34,0.88,538.8,44.07
40998,423,2025-06-22,93838.0,4456,488,1784139.42,80482613.7,4.75,400.39,45.11
40999,423,2025-06-23,60256.0,532,55,708555.22,7290622.89,0.88,1331.87,10.29
41000,423,2025-06-24,71358.0,835,25,1504028.26,5978922.76,1.17,1801.23,3.98
41001,423,2025-06-25,53376.0,681,27,1620000.01,11313949.0,1.28,2378.85,6.98
41002,423,2025-06-26,44877.0,803,61,1752799.78,12338186.8,1.79,2182.81,7.04
41003,423,2025-06-27,51681.0,735,76,1991423.51,29988242.16,1.42,2709.42,15.06
41004,423,2025-06-28,42031.0,1367,75,1308103.23,21422660.76,3.25,956.92,16.38
41005,423,2025-06-29,40565.0,673,45,244165.06,10594360.75,1.66,362.8,43.39
41006,423,2025-06-30,75253.0,582,60,407824.72,23559204.51,0.77,700.73,57.77
41007,423,2025-07-01,22796.0,311,44,1067802.01,18235595.0,1.36,3433.45,17.08
41008,423,2025-07-02,68529.0,2749,543,485123.06,79849982.5,4.01,176.47,164.6
41009,423,2025-07-03,84518.0,1302,29,1211434.15,13444694.44,1.54,930.44,11.1
41010,423,2025-07-04,20789.0,554,29,226460.19,11128161.75,2.66,408.77,49.14
41011,423,2025-07-05,41974.0,769,114,799376.57,41793090.68,1.83,1039.5,52.28
41012,423,2025-07-06,60237.0,1132,170,1291223.85,50969436.73,1.88,1140.66,39.47
41013,423,2025-07-07,56272.0,2331,387,421755.74,133103163.96,4.14,180.93,315.59
41014,423,2025-07-08,86803.0,3966,90,1412910.44,33480123.39,4.57,356.26,23.7
41015,423,2025-07-09,85448.0,1364,96,384562.03,46171170.44,1.6,281.94,120.06
41016,423,2025-07-10,71763.0,899,171,81775.94,57511842.74,1.25,90.96,703.29
41017,423,2025-07-11,76667.0,666,98,582959.51,35166344.61,0.87,875.31,60.32
41018,423,2025-07-12,14961.0,164,22,397191.22,2349158.53,1.1,2421.9,5.91
41019,423,2025-07-13,89519.0,1097,101,199443.27,27776266.8,1.23,181.81,139.27
41020,423,2025-07-14,59315.0,1095,127,382056.83,50913044.71,1.85,348.91,133.26
41021,423,2025-07-15,14530.0,548,37,1933208.55,13129371.74,3.77,3527.75,6.79
41022,423,2025-07-16,29435.0,620,89,1108025.18,16864624.06,2.11,1787.14,15.22
41023,424,2024-08-09,27810.0,243,34,1410775.97,4731091.49,0.87,5805.66,3.35
41024,424,2024-08-10,2734.0,133,17,463059.53,6974169.52,4.86,3481.65,15.06
41025,424,2024-08-11,13034.0,120,18,1844882.77,7383386.95,0.92,15374.02,4.0
41026,424,2024-08-12,93958.0,2800,344,137080.82,36005285.53,2.98,48.96,262.66
41027,424,2024-08-13,53159.0,1309,149,1357578.0,61254507.0,2.46,1037.11,45.12
41028,424,2024-08-14,31316.0,627,79,1438944.91,15744879.87,2.0,2294.97,10.94
41029,424,2024-08-15,86131.0,1260,136,1842916.01,67590158.62,1.46,1462.63,36.68
41030,424,2024-08-16,12338.0,418,29,1654356.0,12544568.17,3.39,3957.79,7.58
41031,424,2024-08-17,39588.0,948,113,1031595.63,31553722.82,2.39,1088.18,30.59
41032,424,2024-08-18,56000.0,1347,170,1088489.61,79713417.25,2.41,808.08,73.23
41033,424,2024-08-19,1825.0,23,2,138318.02,567663.66,1.26,6013.83,4.1
41034,424,2024-08-20,3229.0,143,24,345041.74,8848176.0,4.43,2412.88,25.64
41035,424,2024-08-21,62667.0,2408,407,1642871.87,177391898.11,3.84,682.26,107.98
41036,424,2024-08-22,68966.0,1621,120,1771133.33,12402550.24,2.35,1092.62,7.0
41037,424,2024-08-23,95693.0,711,106,1029458.36,46315764.78,0.74,1447.9,44.99
41038,424,2024-08-24,89159.0,3040,330,750590.7,147351221.45,3.41,246.9,196.31
41039,424,2024-08-25,59615.0,2268,99,1225644.19,24994778.97,3.8,540.41,20.39
41040,424,2024-08-26,85625.0,3435,531,1383702.26,130809377.9,4.01,402.82,94.54
41041,424,2024-08-27,53478.0,2122,319,763716.48,59147669.8,3.97,359.9,77.45
41042,424,2024-08-28,76073.0,2127,314,1670446.2,80950249.14,2.8,785.35,48.46
41043,424,2024-08-29,96209.0,3347,367,1269336.34,83933410.55,3.48,379.25,66.12
41044,424,2024-08-30,30301.0,1415,203,280008.85,71449990.59,4.67,197.89,255.17
41045,424,2024-08-31,3867.0,30,4,1447841.62,1970417.61,0.78,48261.39,1.36
41046,424,2024-09-01,51887.0,2167,247,329037.25,28881844.01,4.18,151.84,87.78
41047,424,2024-09-02,65559.0,813,83,1409279.93,28734999.36,1.24,1733.43,20.39
41048,424,2024-09-03,63928.0,383,26,664646.03,5166398.02,0.6,1735.37,7.77
41049,424,2024-09-04,19491.0,339,31,311389.5,8601978.15,1.74,918.55,27.62
41050,424,2024-09-05,2725.0,66,9,989091.2,1869837.75,2.42,14986.23,1.89
41051,424,2024-09-06,24535.0,1069,206,1877282.2,39176869.02,4.36,1756.11,20.87
41052,424,2024-09-07,8990.0,304,23,1489437.6,4591346.88,3.38,4899.47,3.08
41053,424,2024-09-08,49057.0,783,155,622013.63,47081057.38,1.6,794.4,75.69
41054,424,2024-09-09,11198.0,420,70,935787.06,30575872.81,3.75,2228.06,32.67
41055,424,2024-09-10,74793.0,2786,504,1689174.19,145398570.32,3.72,606.31,86.08
41056,424,2024-09-11,87426.0,899,96,1404748.39,36889100.24,1.03,1562.57,26.26
41057,424,2024-09-12,8734.0,280,5,1129974.84,1799600.37,3.21,4035.62,1.59
41058,424,2024-09-13,22298.0,750,42,560498.23,10723120.48,3.36,747.33,19.13
41059,424,2024-09-14,5015.0,118,19,258995.37,2786092.48,2.35,2194.88,10.76
41060,424,2024-09-15,42977.0,1302,94,99086.24,23225285.46,3.03,76.1,234.39
41061,424,2024-09-16,4097.0,94,14,1653471.75,2731744.32,2.29,17590.12,1.65
41062,424,2024-09-17,46745.0,696,124,1316908.61,14380234.81,1.49,1892.11,10.92
41063,424,2024-09-18,99474.0,4603,324,509160.1,67723398.12,4.63,110.61,133.01
41064,424,2024-09-19,50110.0,1467,183,1036099.26,32631094.53,2.93,706.27,31.49
41065,424,2024-09-20,55713.0,2278,52,904517.77,11015992.66,4.09,397.07,12.18
41066,424,2024-09-21,91800.0,2222,169,1791422.15,77835531.25,2.42,806.22,43.45
41067,424,2024-09-22,32315.0,465,37,1280081.95,13156390.56,1.44,2752.86,10.28
41068,424,2024-09-23,66084.0,1734,210,1694193.49,97834204.88,2.62,977.04,57.75
41069,424,2024-09-24,14978.0,98,17,1777270.4,6600849.68,0.65,18135.41,3.71
41070,424,2024-09-25,12258.0,370,72,1030594.41,24033847.65,3.02,2785.39,23.32
41071,424,2024-09-26,29893.0,708,67,547901.71,12085415.63,2.37,773.87,22.06
41072,424,2024-09-27,53838.0,1373,123,214900.38,22383082.11,2.55,156.52,104.16
41073,424,2024-09-28,54048.0,2147,147,1169417.77,39283495.52,3.97,544.68,33.59
41074,424,2024-09-29,26060.0,312,11,1478554.34,4460024.95,1.2,4738.96,3.02
41075,424,2024-09-30,86827.0,1909,150,1284345.15,28109974.24,2.2,672.78,21.89
41076,424,2024-10-01,99466.0,1338,92,1806765.69,15770966.7,1.35,1350.35,8.73
41077,424,2024-10-02,81127.0,3655,435,460506.82,66922159.88,4.51,125.99,145.32
41078,424,2024-10-03,45580.0,1329,86,522079.64,13509194.1,2.92,392.84,25.88
41079,424,2024-10-04,54317.0,1190,190,1019351.68,80836373.65,2.19,856.6,79.3
41080,424,2024-10-05,10745.0,417,49,1821393.72,4917941.92,3.88,4367.85,2.7
41081,424,2024-10-06,84664.0,1479,196,1740816.77,57855819.56,1.75,1177.02,33.23
41082,424,2024-10-07,7137.0,105,10,1860078.66,4067655.78,1.47,17715.03,2.19
41083,424,2024-10-08,21288.0,714,92,80265.67,33736745.94,3.35,112.42,420.31
41084,424,2024-10-09,65095.0,2051,363,1633322.43,60260882.36,3.15,796.35,36.89
41085,424,2024-10-10,23701.0,406,20,1002457.14,5585425.2,1.71,2469.11,5.57
41086,424,2024-10-11,27799.0,805,119,288293.91,45389705.41,2.9,358.13,157.44
41087,424,2024-10-12,51878.0,620,58,1717758.49,28866156.22,1.2,2770.58,16.8
41088,424,2024-10-13,75775.0,590,93,1529547.9,32709593.82,0.78,2592.45,21.39
41089,424,2024-10-14,60376.0,528,23,1536596.74,7815719.07,0.87,2910.22,5.09
41090,424,2024-10-15,24482.0,310,52,497903.84,24354684.2,1.27,1606.14,48.91
41091,424,2024-10-16,18653.0,862,77,651984.22,11453691.4,4.62,756.36,17.57
41092,424,2024-10-17,27200.0,596,118,1990055.29,46355860.24,2.19,3339.02,23.29
41093,424,2024-10-18,69915.0,705,67,406570.59,21593278.35,1.01,576.7,53.11
41094,424,2024-10-19,91263.0,1496,147,856318.15,69089416.85,1.64,572.41,80.68
41095,424,2024-10-20,88413.0,745,97,168729.06,47619455.26,0.84,226.48,282.22
41096,424,2024-10-21,83427.0,2099,412,1075004.21,168102417.28,2.52,512.15,156.37
41097,424,2024-10-22,56155.0,2004,134,1070882.12,26933094.29,3.57,534.37,25.15
41098,424,2024-10-23,24721.0,752,9,187243.56,1570919.71,3.04,248.99,8.39
41099,424,2024-10-24,56500.0,890,83,207977.72,10166697.37,1.58,233.68,48.88
41100,424,2024-10-25,34369.0,1244,85,522337.1,40593523.24,3.62,419.89,77.72
41101,424,2024-10-26,34014.0,405,17,1450713.11,8074879.03,1.19,3582.01,5.57
41102,424,2024-10-27,77638.0,3814,474,776170.59,173450797.5,4.91,203.51,223.47
41103,424,2024-10-28,37560.0,1078,29,354770.18,8259010.1,2.87,329.1,23.28
41104,424,2024-10-29,33741.0,934,66,308227.72,30996937.08,2.77,330.01,100.57
41105,424,2024-10-30,81940.0,473,69,726809.58,11215254.71,0.58,1536.6,15.43
41106,424,2024-10-31,11534.0,407,27,1664153.31,6961140.72,3.53,4088.83,4.18
41107,424,2024-11-01,25660.0,1129,223,961966.63,82921635.15,4.4,852.05,86.2
41108,424,2024-11-02,74500.0,2247,370,52206.32,97693982.49,3.02,23.23,1871.31
41109,424,2024-11-03,80055.0,439,50,1929091.08,7059180.62,0.55,4394.28,3.66
41110,424,2024-11-04,1851.0,36,6,1014470.6,2750228.5,1.94,28179.74,2.71
41111,424,2024-11-05,48683.0,436,39,1412843.13,15698990.96,0.9,3240.47,11.11
41112,424,2024-11-06,64413.0,2266,275,67147.96,110335864.14,3.52,29.63,1643.18
41113,424,2024-11-07,64381.0,1681,36,1117494.72,5434725.53,2.61,664.78,4.86
41114,425,2024-07-24,35694.0,419,9,1541438.24,930440.86,1.17,3678.85,0.6
41115,425,2024-07-25,11367.0,189,10,1070803.86,2760938.32,1.66,5665.63,2.58
41116,425,2024-07-26,41906.0,602,12,1692836.06,4679768.18,1.44,2812.02,2.76
41117,425,2024-07-27,94974.0,2670,106,1821907.58,52981118.22,2.81,682.36,29.08
41118,425,2024-07-28,18355.0,141,22,113623.17,8990127.21,0.77,805.84,79.12
41119,425,2024-07-29,78797.0,1895,174,422694.64,48207352.69,2.4,223.06,114.05
41120,425,2024-07-30,75599.0,1229,54,1531500.59,16885047.7,1.63,1246.14,11.03
41121,425,2024-07-31,14105.0,343,8,1531413.04,2519711.78,2.43,4464.76,1.65
41122,425,2024-08-01,70704.0,1198,143,152179.9,22629633.11,1.69,127.03,148.7
41123,425,2024-08-02,41599.0,229,28,124396.89,9653445.94,0.55,543.22,77.6
41124,425,2024-08-03,52435.0,593,96,992314.54,14681050.96,1.13,1673.38,14.79
41125,425,2024-08-04,3208.0,107,18,296801.02,8646479.27,3.34,2773.84,29.13
41126,425,2024-08-05,4774.0,38,3,1346673.41,308432.99,0.8,35438.77,0.23
41127,425,2024-08-06,58237.0,782,30,866607.32,11593223.04,1.34,1108.19,13.38
41128,425,2024-08-07,23607.0,859,73,112040.29,30387155.79,3.64,130.43,271.22
41129,425,2024-08-08,56590.0,2611,210,1360138.97,84527304.24,4.61,520.93,62.15
41130,425,2024-08-09,50606.0,1412,239,530758.72,111899264.67,2.79,375.89,210.83
41131,425,2024-08-10,89952.0,3903,407,487409.28,99277060.24,4.34,124.88,203.68
41132,425,2024-08-11,16214.0,462,91,375471.48,18441781.27,2.85,812.71,49.12
41133,425,2024-08-12,47466.0,1051,113,1472349.98,27386348.95,2.21,1400.9,18.6
41134,425,2024-08-13,25877.0,145,3,95725.14,1407950.04,0.56,660.17,14.71
41135,425,2024-08-14,47537.0,260,34,1378721.02,6493185.72,0.55,5302.77,4.71
41136,425,2024-08-15,87244.0,2562,113,1012864.89,46280112.41,2.94,395.34,45.69
41137,425,2024-08-16,9367.0,117,6,1099247.71,2779972.71,1.25,9395.28,2.53
41138,425,2024-08-17,35767.0,1444,191,901482.14,62756973.22,4.04,624.3,69.62
41139,425,2024-08-18,36221.0,285,53,186454.69,23154086.4,0.79,654.23,124.18
41140,425,2024-08-19,32564.0,1114,212,748484.96,55994266.82,3.42,671.89,74.81
41141,425,2024-08-20,31344.0,844,105,711033.5,32004458.38,2.69,842.46,45.01
41142,425,2024-08-21,68295.0,379,6,824188.21,2803135.0,0.55,2174.64,3.4
41143,425,2024-08-22,95861.0,3742,528,756281.68,132369682.38,3.9,202.11,175.03
41144,425,2024-08-23,35242.0,969,78,1132320.97,21541550.13,2.75,1168.55,19.02
41145,425,2024-08-24,93724.0,2723,168,688579.04,45236731.57,2.91,252.88,65.7
41146,425,2024-08-25,1694.0,41,2,1693988.18,485632.1,2.42,41316.78,0.29
41147,425,2024-08-26,51794.0,1813,331,655307.84,87318272.45,3.5,361.45,133.25
41148,426,2025-01-07,66058.0,720,141,501777.1,60175824.14,1.09,696.91,119.93
41149,426,2025-01-08,98843.0,2382,466,821444.23,181715268.99,2.41,344.85,221.21
41150,426,2025-01-09,21032.0,764,55,914858.0,10020821.83,3.63,1197.46,10.95
41151,426,2025-01-10,35816.0,1254,56,277062.81,16032843.24,3.5,220.94,57.87
41152,426,2025-01-11,45654.0,1990,34,750188.0,3471221.92,4.36,376.98,4.63
41153,426,2025-01-12,87516.0,3630,709,1863376.44,302738999.37,4.15,513.33,162.47
41154,426,2025-01-13,75076.0,3191,158,1287132.63,51455298.96,4.25,403.36,39.98
41155,426,2025-01-14,94409.0,4441,314,1832127.82,76164873.33,4.7,412.55,41.57
41156,426,2025-01-15,25450.0,803,31,346371.12,5258428.4,3.16,431.35,15.18
41157,426,2025-01-16,12243.0,227,31,1736858.54,10039353.11,1.85,7651.36,5.78
41158,426,2025-01-17,14865.0,84,4,1974340.22,1634226.86,0.57,23504.05,0.83
41159,426,2025-01-18,63241.0,1990,168,1487637.85,25669560.17,3.15,747.56,17.26
41160,426,2025-01-19,43032.0,2137,107,1180287.8,39487667.05,4.97,552.31,33.46
41161,426,2025-01-20,79294.0,2161,307,1502948.3,137198455.0,2.73,695.49,91.29
41162,426,2025-01-21,55126.0,424,78,1709230.66,24299502.41,0.77,4031.2,14.22
41163,426,2025-01-22,10306.0,117,1,1510072.95,450890.49,1.14,12906.61,0.3
41164,426,2025-01-23,67996.0,1446,42,1466375.72,4600244.25,2.13,1014.09,3.14
41165,426,2025-01-24,63474.0,1238,22,964992.72,6583790.46,1.95,779.48,6.82
41166,426,2025-01-25,86607.0,564,59,1976970.68,23249948.58,0.65,3505.27,11.76
41167,426,2025-01-26,16806.0,200,15,1608484.87,4485808.69,1.19,8042.42,2.79
41168,426,2025-01-27,25513.0,953,181,614266.29,34864482.45,3.74,644.56,56.76
41169,426,2025-01-28,43853.0,2190,137,1248277.12,60564860.76,4.99,569.99,48.52
41170,426,2025-01-29,26944.0,1066,139,306556.41,60122387.08,3.96,287.58,196.12
41171,426,2025-01-30,29698.0,657,40,66626.05,17449902.17,2.21,101.41,261.91
41172,426,2025-01-31,72357.0,1107,164,1285997.15,64630914.14,1.53,1161.7,50.26
41173,426,2025-02-01,50947.0,1166,122,443578.33,28761169.2,2.29,380.43,64.84
41174,426,2025-02-02,63393.0,1493,153,1900125.93,76119411.91,2.36,1272.69,40.06
41175,426,2025-02-03,52234.0,1868,372,1969315.89,48973176.38,3.58,1054.24,24.87
41176,426,2025-02-04,44718.0,748,9,1668757.5,2786347.23,1.67,2230.96,1.67
41177,426,2025-02-05,98787.0,3519,91,1848260.86,24898084.7,3.56,525.22,13.47
41178,426,2025-02-06,48622.0,1023,138,452283.89,28562673.84,2.1,442.12,63.15
41179,426,2025-02-07,71447.0,1874,339,1317248.97,135321764.66,2.62,702.91,102.73
41180,426,2025-02-08,27531.0,1261,146,1058181.02,19290752.45,4.58,839.16,18.23
41181,426,2025-02-09,95868.0,2257,277,1801139.61,133534899.44,2.35,798.02,74.14
41182,426,2025-02-10,16525.0,246,36,1003243.42,10169909.0,1.49,4078.23,10.14
41183,426,2025-02-11,97186.0,553,26,548246.3,4664407.32,0.57,991.4,8.51
41184,426,2025-02-12,17538.0,148,8,775521.31,2050732.6,0.84,5240.01,2.64
41185,426,2025-02-13,54176.0,2037,59,969258.44,23676470.24,3.76,475.83,24.43
41186,426,2025-02-14,87824.0,1052,208,828011.19,36361134.81,1.2,787.08,43.91
41187,426,2025-02-15,74680.0,3415,241,1071116.44,82684774.86,4.57,313.65,77.19
41188,426,2025-02-16,11846.0,73,3,1393677.72,744643.59,0.62,19091.48,0.53
41189,426,2025-02-17,30063.0,944,10,790256.37,3662185.9,3.14,837.14,4.63
41190,426,2025-02-18,4822.0,181,28,1688632.02,10046989.17,3.75,9329.46,5.95
41191,426,2025-02-19,41883.0,886,109,1549405.44,31755761.31,2.12,1748.76,20.5
41192,426,2025-02-20,75441.0,2870,233,1995514.62,39271836.42,3.8,695.3,19.68
41193,426,2025-02-21,96574.0,1410,49,1044666.53,9092123.36,1.46,740.9,8.7
41194,426,2025-02-22,69007.0,2605,512,510354.32,123234438.52,3.77,195.91,241.47
41195,426,2025-02-23,31235.0,1211,141,839013.16,69512889.35,3.88,692.83,82.85
41196,426,2025-02-24,93213.0,3049,118,376452.38,55691964.09,3.27,123.47,147.94
41197,426,2025-02-25,67939.0,3359,355,1338377.96,110353264.94,4.94,398.45,82.45
41198,426,2025-02-26,88066.0,2838,474,1202418.32,90252838.96,3.22,423.69,75.06
41199,426,2025-02-27,4756.0,155,1,1274491.48,126257.11,3.26,8222.53,0.1
41200,426,2025-02-28,49478.0,1955,123,1262756.84,27221994.43,3.95,645.91,21.56
41201,426,2025-03-01,71133.0,2917,572,1066809.45,128155196.93,4.1,365.72,120.13
41202,426,2025-03-02,57594.0,502,93,378865.29,25080920.87,0.87,754.71,66.2
41203,426,2025-03-03,58031.0,2503,62,1492840.08,26012871.12,4.31,596.42,17.43
41204,426,2025-03-04,49274.0,2366,303,357824.97,64404720.56,4.8,151.24,179.99
41205,426,2025-03-05,43539.0,872,51,1354843.07,9196331.19,2.0,1553.72,6.79
41206,426,2025-03-06,2837.0,57,0,1015552.94,0.0,2.01,17816.72,0.0
41207,426,2025-03-07,97546.0,1550,139,666352.82,16737292.36,1.59,429.91,25.12
41208,426,2025-03-08,44425.0,803,92,532059.14,29693126.02,1.81,662.59,55.81
41209,426,2025-03-09,94175.0,3118,265,1377039.26,33729114.69,3.31,441.64,24.49
41210,426,2025-03-10,89317.0,3124,465,1555693.71,225486380.71,3.5,497.98,144.94
41211,426,2025-03-11,49780.0,2415,395,1355191.47,58485999.76,4.85,561.16,43.16
41212,426,2025-03-12,84034.0,2090,104,754706.66,30610190.75,2.49,361.1,40.56
41213,426,2025-03-13,63907.0,2494,287,1278090.33,141771804.05,3.9,512.47,110.92
41214,426,2025-03-14,53992.0,974,166,1985240.25,68721990.92,1.8,2038.23,34.62
41215,426,2025-03-15,61821.0,1412,70,1581305.67,17694122.9,2.28,1119.9,11.19
41216,426,2025-03-16,6106.0,269,32,795174.61,14356700.46,4.41,2956.04,18.05
41217,426,2025-03-17,14475.0,145,20,1814310.64,5066088.33,1.0,12512.49,2.79
41218,426,2025-03-18,80355.0,1223,66,169818.08,7973506.29,1.52,138.85,46.95
41219,426,2025-03-19,7457.0,322,37,1695847.05,14897943.46,4.32,5266.61,8.78
41220,426,2025-03-20,60643.0,1547,131,1590139.08,19463488.68,2.55,1027.89,12.24
41221,426,2025-03-21,95591.0,3308,287,1098072.64,75397293.6,3.46,331.94,68.66
41222,426,2025-03-22,48464.0,1372,253,1064419.48,64559759.24,2.83,775.82,60.65
41223,426,2025-03-23,42515.0,1231,213,1233759.97,105481864.75,2.9,1002.24,85.5
41224,426,2025-03-24,48317.0,1127,35,1002983.84,16713702.61,2.33,889.96,16.66
41225,426,2025-03-25,99797.0,3357,36,185960.33,7689607.67,3.36,55.39,41.35
41226,426,2025-03-26,28988.0,696,30,1655857.85,8525254.14,2.4,2379.11,5.15
41227,426,2025-03-27,89066.0,1879,333,1299940.68,106274760.33,2.11,691.83,81.75
41228,426,2025-03-28,20197.0,304,35,105949.11,14213953.57,1.51,348.52,134.16
41229,426,2025-03-29,78010.0,3034,345,321974.31,69450067.11,3.89,106.12,215.7
41230,426,2025-03-30,45990.0,1029,182,1021973.36,37503854.43,2.24,993.17,36.7
41231,426,2025-03-31,45550.0,759,28,1627886.14,5666752.26,1.67,2144.78,3.48
41232,426,2025-04-01,18494.0,920,177,1984947.72,42241334.68,4.97,2157.55,21.28
41233,426,2025-04-02,22880.0,578,38,468283.82,7557271.35,2.53,810.18,16.14
41234,426,2025-04-03,94927.0,4082,328,1319989.93,145531104.1,4.3,323.37,110.25
41235,426,2025-04-04,78877.0,2464,249,1277387.05,49180613.96,3.12,518.42,38.5
41236,426,2025-04-05,34214.0,351,31,1749384.15,3186018.88,1.03,4984.0,1.82
41237,426,2025-04-06,54822.0,731,42,449693.0,8898415.38,1.33,615.18,19.79
41238,426,2025-04-07,42594.0,925,177,210463.16,59735604.55,2.17,227.53,283.83
41239,426,2025-04-08,94178.0,1805,68,757315.64,28367978.47,1.92,419.57,37.46
41240,426,2025-04-09,95675.0,3174,509,503486.18,164771306.42,3.32,158.63,327.26
41241,426,2025-04-10,81700.0,3693,150,1018598.67,16373770.55,4.52,275.82,16.07
41242,426,2025-04-11,27968.0,924,117,152605.09,40898538.11,3.3,165.16,268.0
41243,426,2025-04-12,44738.0,1643,325,633414.65,38386693.78,3.67,385.52,60.6
41244,426,2025-04-13,43881.0,1456,225,467545.98,43056029.73,3.32,321.12,92.09
41245,426,2025-04-14,68845.0,2332,251,407852.68,39266972.93,3.39,174.89,96.28
